frametime(nanoseconds)
5014943
4812952
4805633
4339590
4701418
5045095
4830223
4754403
4873842
4798900
4674193
4926536
4704344
4647553
4631160
4902237
5409265
5198491
5732450
4909556
4774018
5640530
4762307
4802121
4665996
4830516
4896676
4836371
4740938
4783678
