frametime(nanoseconds)
3092514
3097198
3069388
3079634
3034551
2813824
2951998
2781916
3086074
3000594
3050945
3094563
3089294
2842220
2703755
2807092
2802116
2826705
2798895
3009376
2824656
2789527
2752935
2731564
2991519
2800652
2994445
3116226
3153697
2794504
