frametime(nanoseconds)
304419646
288944565
292364187
318898429
308109237
268475185
306724439
290871342
304802031
292037717
313553196
298606116
282520035
313222651
301296497
275672639
283719902
282298991
273301446
308812848
287071375
290323248
293696854
301567049
288108154
287555399
311151133
301349210
304873090
315872842
