frametime(nanoseconds)
74302597
74756930
74908862
74216531
73968286
74301718
74051132
74105582
74125781
74115827
74761321
74751953
74130465
74078357
74350313
74064013
74170277
74462725
74140417
74569283
74753417
74375196
74030640
74384856
74253709
74298205
74439892
74090066
74515711
78110862
