frametime(nanoseconds)
36766198
36939792
35849626
35288442
34976088
34982235
36438327
35919884
33527899
35042832
35974919
36662567
35044881
37294009
33536974
34213790
35689789
36217308
34866310
35757998
34554833
36620120
35616019
37816259
37543717
34565080
35931594
36219650
35588209
35463793
