frametime(nanoseconds)
6750018
5403995
5034556
4746792
5227472
5072027
4881453
5262602
5116232
4869451
5007332
5533680
5661900
5316174
5327883
4805926
5277824
4756746
4823784
4697612
5441174
4927413
5376185
5063831
5245037
4731570
5259381
4705809
4781336
5208152
