1 thread(s);262567879;301922350;287938366;297886196;291286927;294597628;281586643;271235170;302830696;288044083;291811432;286885862;280147385;294644807;303916983;265499398;312722900;290951431;278434080;294194857;297054443;284014335;306185082;302240082;301621801;274131450;301094675;292224105;260211829;277869386
2 thread(s);277948018;302108155;287684705;313851707;315773532;305793668;295745365;299978100;288286677;314609487;291170726;333671936;291453511;292655125;323882245;282346171;293474937;287318047;309228142;312366726;298375171;292356032;308083609;314469696;276817755;278303900;302106116;282862230;296843884;305769787
3 thread(s);317675846;284669311;261354615;318532062;272128372;314774905;291022199;257247692;294908079;313467284;308696647;270386235;291943942;324958048;316903213;322509971;316875546;302861857;322920022;285800739;272972647;301556856;290067839;292060434;299036553;279024695;308287178;308537345;283763586;278088681
4 thread(s);286287093;280292418;322104287;293640647;314567550;281697311;290596713;323072627;315978558;286537842;320945484;315902838;325975023;311630206;298413904;279901879;282778939;308807606;298121218;313242745;276640687;287667523;285513004;304750483;294846629;297449642;278473979;295491413;304934540;289213662
5 thread(s);276740287;309077576;283245780;313934416;324367434;289165900;279655499;318589143;327531064;299789674;320777444;279555024;297180546;284116557;297354701;321869264;335012468;297655250;318944734;286279813;327176055;333749112;298208296;300110900;293290006;299540381;314025862;151313126;272608027;315298537
6 thread(s);301414445;278699391;312843178;281943982;325129583;307178175;307615893;294255725;298741829;287162239;310486838;330246782;300138858;335492123;333452349;301578407;299880829;324708756;280979429;305384782;310586438;299038301;283242576;299125087;312074040;300984881;306480680;282146969;305923557;312938410
7 thread(s);280079821;302800991;296524405;313052281;300553570;302943693;275470816;304898428;324852914;296539840;295251148;331658082;351684794;278090429;309708380;283130744;317523824;292029854;294014003;302095050;295139024;318465079;294874879;289782142;319967533;292184206;284360899;292190322;303745157;275602744
8 thread(s);282423346;314211667;312602039;292197894;307290881;323796915;319540008;301993410;273218736;282201721;283850373;299623381;290821833;296234631;296658661;325736215;315542296;331691282;324069506;270190237;169495188;283145305;293035471;302183292;300799367;307476685;317890773;307592887;263881616;283146180
9 thread(s);316344634;279224769;297133948;301215244;311624090;288452969;290283640;293238458;289295789;287056232;322601126;313713081;322040799;290446146;315321253;295967865;327217992;328296707;320903838;265414359;279504059;287185828;320206925;308671019;315509096;298017540;321523283;299315843;276879495;272454841
10 thread(s);337996991;295899134;287690530;290103369;171967730;167780135;166358352;167038373;172414185;300477558;268795537;306020536;291453802;264575326;302946897;285291960;260320458;310400633;279296412;287121467;236256718;295457921;306262257;325191032;292347295;269302569;307647637;290633116;290477600;313085190
11 thread(s);276000856;261329860;279438532;276361980;310465577;310545374;295976310;301674513;271296037;287472690;273417937;322026529;314843053;285343217;302560726;284519037;296296081;287606947;293415818;295069711;262175592;316988253;289140855;279241078;260559558;292610275;291213537;321427469;298245864;326101416
12 thread(s);274531891;297298785;298125295;318617975;325320921;330169316;321885574;299914029;311493619;280378331;296547412;281699932;317632453;316615187;286116142;283347128;302776236;303035431;308893228;319337895;320495242;322573167;313245366;315267667;302146888;306809478;326148305;316584899;317720696;299062764
13 thread(s);170918719;291173930;283045996;351573253;319879291;270032390;282442859;295722649;253593339;218086597;331421894;315059146;330669940;292498152;290131619;270297118;312271202;294756349;323725564;297610401;330792256;310280646;295608778;310182793;295586645;318714080;344262218;299331570;302470444;301134573
14 thread(s);285767248;299493202;324078243;321664530;305380413;285944024;278577948;295445106;295799825;292327200;296224146;322914780;267056021;304552738;316740416;307570170;289081152;287865559;271196437;293384365;288071167;295166108;316067675;260999897;298176843;301074871;302225229;295244449;271909949;301406874
15 thread(s);311988127;314929549;272767912;310114063;279807811;290655250;313414280;284265085;339879209;294251355;293979929;292675220;321599003;291491953;289580030;280076617;339550411;285481552;293136819;292506015;285070627;314336605;304873090;347846094;282393059;285812389;303778358;287382700;300636279;300094592
