frametime(nanoseconds)
816609
714969
654394
692545
742345
650025
683808
703611
721668
675945
865827
707397
717591
750208
688176
680604
716134
684973
678274
760109
771176
643618
697787
685264
684973
690797
706232
699534
644201
669828
