frametime(nanoseconds)
168066705
169061547
169408401
169236576
169224926
169029512
169036501
169037957
169088631
169150080
169003884
169023687
169097368
169061255
169165225
169184737
169138723
169133189
169064750
168938356
169469851
169385686
169101736
169134646
169186194
169354815
169041744
168970101
168932241
169046403
