frametime(nanoseconds)
9174790
8562376
9016710
8968700
8623559
9155762
9187964
8940012
9271687
8810327
9625611
9656056
9572918
10163375
10999443
9635564
9535739
9646395
9716068
9385270
9732754
9466945
9242121
9283690
9625611
9524323
9708164
9290423
9639077
9876197
