frametime(nanoseconds)
20599586
20781085
20817970
21160477
20138519
20761179
20567970
24266750
14650214
20205264
20317091
19889396
21234540
18780788
21478687
21278452
21077632
20756788
21272011
20830265
20447654
20570604
20481319
25057150
14856597
20699703
16477795
20569726
20863345
20911940
