frametime(nanoseconds)
9147238
9087245
9539234
9246257
9164129
9745715
9121901
9228782
8736313
8796306
8957357
8759903
9140540
9879972
9159470
9403812
9589325
8743302
9609129
8998711
9590781
9566609
8970170
9087536
9594276
8742429
8834749
9321685
8844068
9181021
