1 thread(s);169581975;169224926;169221432;169395587;169276183;169301229;169276183;169524603;169307054;169279969;169255506;169223762;169268611;169231043;169416556;169567122;169497518;170683406;169242401;169209491;169175709;169385103;169266864;169227547;169374328;169279969;169335594;169358310;169230169;169240944
2 thread(s);169030385;168885644;168832058;168915640;168843415;168991943;168871665;168900788;168924086;168940686;169313169;168913020;168954957;168794781;168153492;168987283;168974178;168904865;168924669;168795945;168909816;168939521;169469269;169060965;168979712;168948841;168889721;168965150;168831767;169001262
3 thread(s);168514326;169053975;168966897;168946220;169077564;169122705;169043782;169019319;169167264;169095329;169071157;168948840;168955830;169064750;168976799;169442476;169278222;169279678;169226383;169367338;169026599;168975633;169077855;169217355;169130859;169147168;168997767;169025434;168943598;169027473
4 thread(s);168280759;168882149;168894963;168996020;168826816;168497143;168852444;168981167;169146877;168900206;168883314;168959325;168982332;168794489;169267155;169303267;169006795;168927290;168941269;168950589;168793615;168873704;168792451;168869335;168952627;169399665;167846244;168787500;168877198;168926998
5 thread(s);170771648;169078438;168993399;168921466;169016407;168932240;168924669;169150081;169015533;168380652;168956996;170153950;169099698;169022231;168979420;169117463;169056304;169032424;168267946;168227756;169178912;169049607;169000388;169032715;168168927;168949132;169260166;168161647;169280552;169180951
6 thread(s);168910399;168939230;168826815;168972140;168886227;168876907;168927872;169020483;168956704;169013203;169193183;168870500;168982332;168966897;168892925;168970683;169004757;168899623;167821199;169122414;168850987;168933114;168977963;169007669;168908651;169011746;168781675;169087757;169349282;169125909
7 thread(s);168355314;168994273;169063003;167893423;169171341;169142217;167926042;168997185;167980793;168970974;169021939;168949423;169045238;168973887;168899914;169115133;169133189;169084554;168003217;169000971;168905156;169080477;169058052;169061546;168950879;169288706;169425001;168061755;169073196;169026017
8 thread(s);168495105;168977964;168821865;169331808;169106105;169093000;169040287;168932823;169076400;168989613;169071740;168981168;168770317;167953417;168907777;168835844;168967771;168184071;168973013;169263369;168953791;168836135;168930202;168976216;168963694;169059800;168864967;169252593;169260165;169369668
9 thread(s);168066705;169061547;169408401;169236576;169224926;169029512;169036501;169037957;169088631;169150080;169003884;169023687;169097368;169061255;169165225;169184737;169138723;169133189;169064750;168938356;169469851;169385686;169101736;169134646;169186194;169354815;169041744;168970101;168932241;169046403
10 thread(s);168652369;169429370;169219102;168960198;169136684;169021066;169171340;169027473;169040869;169152120;169145421;168951753;168931658;169060673;168991069;168940395;168905739;168987866;168905156;169125617;169025143;169029802;169097950;169058052;169014076;169118628;168985827;168895837;169123287;168934570
11 thread(s);169694098;169192018;169117463;168905447;168902826;169114260;169111056;169098824;168917388;169050480;169127073;169118919;169020483;169044946;169112221;169018445;169083389;169008543;168849823;168920592;169564209;169286085;169184446;169075234;169089213;169162604;169079020;168998932;168911272;168975925
12 thread(s);169118627;168279303;167914393;168980585;169128821;169068245;169027472;169009708;168923795;167863136;169150081;169023396;169140178;168942725;169052518;168941269;169046403;168973012;169003592;169016407;169436651;169211239;168976216;169028638;169065041;169107561;169065333;169145421;168860307;169137267
13 thread(s);168811380;169079894;168972140;168921174;169221432;169351612;169411023;169445388;169093873;168186693;168939813;169040579;169137267;168105730;169111639;169573820;169477131;169482083;169461405;169270067;169196968;168998059;169097077;169077856;169115424;168034671;168908942;169034171;169048150;169056305
14 thread(s);168539663;169033589;168986409;168961364;169015241;168987866;169072322;169104649;169145421;169224053;169167263;168998059;169121540;169070283;169116589;169107561;169170175;169171050;169117754;169015823;169133772;169023687;168966314;169466356;169533048;169511206;169521689;169428205;168332307;169112512
15 thread(s);168592375;169249390;169090379;169123870;169264242;169057761;169190853;169302394;168106313;169293949;169026017;169037375;169000389;169012912;168996894;169185610;169487325;169377822;169322489;169114259;169036209;169148042;169050771;169258127;169189688;169162604;169233081;169139888;169131442;169035336
