frametime(nanoseconds)
451115
484898
472666
443543
435680
499751
507031
517807
485772
456939
511108
455193
492179
439757
495382
521593
478782
474413
517807
512856
509070
493634
491014
493634
481985
522176
455775
454319
487228
511690
