frametime(nanoseconds)
3457772
3576302
3497962
3313322
3478740
3436803
3609794
3338367
3177609
3425737
3405933
3425445
3338368
3448453
3363414
3254202
3320894
3308662
3481652
3517765
3532036
3609503
3533783
3457481
3333417
3362249
3548345
3734149
3546888
3359337
