frametime(nanoseconds)
5245923
5136130
4963430
5077301
5166127
5241554
5136712
4932560
4956732
5209228
5074680
5021676
5293976
5068273
4952946
5097396
5017308
4883633
5262815
4950325
5068856
5049051
5049634
5129140
5105550
4751415
4813738
5273299
4859461
4861499
