frametime(nanoseconds)
2950242
3082268
3186483
3470149
3126765
3137596
3009375
3006741
2909258
3026940
3041284
3348955
3025183
3073779
2964879
2980395
2969855
3029282
3058263
2979516
2911600
3031331
2913650
2924480
2914527
2947022
3003814
2907209
2939996
2912478
