frametime(nanoseconds)
357630
341322
337535
333167
356756
331710
329672
366367
360543
324139
344525
327051
335497
325303
336370
332584
352097
356174
327342
351806
358504
359378
362290
330837
361125
327925
325595
362290
355010
328216
