frametime(nanoseconds)
4240598
2962099
3002289
3021510
2746880
2836579
3103054
2818523
3098103
3108587
2905891
2754161
3102762
2930063
3158387
3136837
3105675
2901814
3117033
2863080
3078008
2861916
2857256
3015394
3131886
2929190
3052380
3046264
2886961
2908804
