frametime(nanoseconds)
36443012
37054840
37868952
35963210
37358997
35550445
35828256
35425444
34566251
34975502
34507702
36862217
35610457
35793127
34513849
35892952
36061863
36910811
34060980
36317719
35998631
35686570
35120994
35528782
36094065
33715838
34815080
35885047
35317424
36730483
