frametime(nanoseconds)
340156
353262
341904
327342
362873
326760
337826
329381
331128
328508
343943
366367
337244
353262
326468
325886
323848
331128
357630
328798
333167
320936
340448
325304
328216
327925
343942
336662
329089
325595
