1 thread(s);67496665;91582501;70641580;71135141;74220043;72124019;69119620;68563412;69512771;67676993;71032388;75316357;85759887;80427319;70588008;68343857;74155641;71273607;78535043;74311086;73653883;66461534;71930810;74959800;70576884;73434327;64410005;76594757;67888060;67208022
2 thread(s);68431679;71052588;71810494;72001946;71518631;72015412;70793512;71270679;70998723;69597959;70525362;71234087;71406511;70751650;70517750;72122263;70865527;71939885;72202474;70811076;73321622;69487302;70805222;70292047;70369917;71830985;70612598;71359966;71349720;71564299
3 thread(s);71681980;70331567;71541172;71252529;72267754;71327179;70895679;71057272;71876654;66717681;72105284;70843864;72656514;72033563;73178764;72467990;71946910;71779755;70775362;70196321;79412973;72580109;73508098;71507214;71893047;76967123;73593870;72728821;72876071;73650955
4 thread(s);72716526;72359675;72934911;73228823;71995799;72490238;72505168;72258680;72312837;72196911;72851772;72826304;75504590;70986721;71274193;71909440;72641878;71087424;72770099;71951009;70918806;72022731;72253118;72357919;71942227;72284148;72371971;70812247;71271265;72644804
5 thread(s);78349153;71619627;63602627;71222377;73213308;68930217;71259555;71680809;72057860;71604404;71883972;71078935;73702478;70117574;71775657;70450127;71413537;72294980;73858509;64430791;71407389;72512193;71577765;71804932;71555223;73975020;71695154;73213601;70722083;71139531
6 thread(s);72493751;72041466;72324839;72972089;71964476;72039417;71693982;72303762;72356162;72047320;71061370;72674665;72164125;71991115;72343282;71698374;70049365;71749018;74339189;71881630;77222979;69676120;71422027;74731168;73700135;72088305;69321318;72101478;71867285;74148029
7 thread(s);71623140;72123140;73754878;72838599;71071615;71341523;71221206;72876363;72242579;72273317;70953641;71833035;72292930;70434319;74844167;69200710;72621971;69740816;72534149;71657683;72282977;71619334;72407978;67536770;72226478;71889241;70323370;72163246;74514833;72009850
8 thread(s);70824249;72239066;70829520;72830110;73280931;71672906;70494916;72122263;71677003;71804932;71726184;72432860;71390996;72241408;71729697;72427006;73794691;73362898;69841812;69192805;72666761;73361435;72096795;70928173;74918523;70629869;73285908;71420855;78315195;73465943
9 thread(s);70626065;72811960;75572506;71273607;73963310;70325127;70321614;71936665;74407983;72532685;73520686;69714177;74059036;71666465;73969457;73553473;73150368;69258087;74440184;73879293;73146563;75960095;71090644;70453640;72165881;70284729;71816348;71932566;71781805;69975887
10 thread(s);70306685;67569850;66730855;70516287;68566926;73459795;75937554;71585083;72575132;74379587;70911193;73972970;68738764;70906217;72215940;73711552;72232919;71595036;73924082;78070170;73476189;72132802;72443985;73156809;73309912;71928175;74630759;71810786;66548478;71722964
11 thread(s);71982918;73536786;69231447;74234387;71564884;70638652;79244354;71890412;73293812;70880163;71097963;71332448;77989081;71984089;70836545;76476197;72971504;74313135;72768927;69873135;71102061;77427312;72643049;66934017;75742295;72815766;72095038;70542634;71470621;70802001
12 thread(s);71398900;73260439;72048784;72963014;72950427;74317819;70085079;73828649;70768336;71211546;71389532;70717693;72057567;69315171;70587422;70731158;72592405;71729990;72690765;71482331;74174376;71302589;71796442;71991993;71765119;85672649;73230579;71824546;73886904;70479694
13 thread(s);65148591;70084494;71869042;71561371;72689301;72649489;71679345;73172909;72853529;71718573;71508092;72755169;71139532;72929349;70987306;72598552;71546149;71961548;72609091;73638367;71570446;72169979;71533268;72800835;71157096;67234076;77008107;73151832;72236724;70338300
14 thread(s);72609969;73138366;71361429;72014826;72158270;71697789;70549366;71798784;72024195;72040295;71884557;71580107;72529465;72659149;72692814;73391294;72460378;71972672;72134265;69680219;71418221;72230284;70954519;70928465;71638362;77498155;72011021;70543511;71908855;71743163
15 thread(s);71900950;71419977;72634266;71112307;73059912;71747848;72475601;73076890;72241409;71487893;72002532;72544981;71900658;72416467;72693107;72093867;72246970;70178170;72931398;72457451;72818108;72153293;71675540;71972965;71836255;70794390;70858793;71664123;72105283;71759849
