frametime(nanoseconds)
74738194
74573674
74902422
75453068
74901544
74804354
74769518
74640419
74797913
74775958
74715946
75399496
75441066
74739366
74883687
74939308
74756930
74713605
74679061
74766005
74738487
75256346
74743464
74704529
74851192
74829237
74889249
74854120
75126369
74869342
