frametime(nanoseconds)
25467281
26031100
24433612
24678636
25406683
25102818
24389994
25459083
26192984
27029052
25298076
24882384
24426586
26546616
26523490
24496551
24548074
26538712
24531095
24177464
24916927
24926002
24750943
26011485
25021728
25604868
25109258
27412250
24801880
24686247
