frametime(nanoseconds)
5421853
5420682
5539535
5893458
5532801
5571736
5677708
5577884
5600425
5536314
5677123
5622965
5537485
5581396
5525776
5699664
5606573
5587837
5587544
5759676
5580225
5546267
5808564
5644336
5639066
5815882
5605987
5616818
5764360
5637896
