frametime(nanoseconds)
12282327
10222459
9142870
8198702
10215469
10955484
10244301
8967840
11637545
9369446
9929773
10665128
9839492
9460893
9288776
9621070
10691921
9379057
9964429
9509820
9138793
9226744
9809495
10477867
7881553
9716301
8846398
10666584
10989849
11378059
