1 thread(s);16867742;16954819;16491473;17001707;17421660;16845608;16411967;16981613;16385756;16243344;16391289;17020054;16240432;16227909;15654769;16067733;16151898;16295766;16275963;16121028;16246257;16029000;16244510;15639334;16437595;16926861;16489434;16348187;16135008;16408764
2 thread(s);11357673;10582419;10597563;10573682;10512523;10501748;11495133;10301382;10036946;10020345;11627643;10272551;10105967;11660843;9874730;9685140;10115286;10162466;10041023;9875605;10000832;9546514;11811118;10251873;11074597;9988893;10084707;11438926;10175571;10097230
3 thread(s);9361583;9363331;9138501;9511276;9649319;8828924;8687677;8837369;8666127;9371777;8660011;9013272;9341198;9255576;8586912;8701657;8826012;8809994;9138792;8785822;9159178;8657681;9001041;8800383;8828051;8893577;9473998;8648361;8885132;9109378
4 thread(s);8642828;9048803;8884549;8653021;8491389;8246173;8980946;8090947;8588077;8085706;7992512;8246756;8317816;8530413;8231903;7835539;8197246;8156765;8351890;8107839;8254037;8065029;7840781;8406932;8176278;8178607;8103180;8164920;8670495;8172201
5 thread(s);8404019;8514978;8873774;8736604;7959603;8361791;8085415;8088909;7903687;7931936;8345773;8438093;8015519;7702447;7789525;8121818;7612457;7864371;7831170;7970670;8365868;7818939;8014063;7979406;7820395;7896988;8091239;8138127;8474207;7611292
6 thread(s);8466634;8626228;8703404;8132594;6872442;6299302;5976911;5745965;5936138;5912257;5612873;6028167;6782161;5518223;5575013;5669080;5618407;5937885;5624522;5620154;5848478;5839158;6104177;5868573;5919830;8139000;5518805;5903229;6024672;5993219
7 thread(s);9464970;9498753;9230822;5680729;6624896;5693252;5657723;5872358;5772175;6721876;5609669;5624231;9199951;5503080;5579964;5624522;6310077;5568898;5514146;6708479;5787902;5665003;5555792;5682476;5574722;6568106;5645781;5644908;6669746;5536570
8 thread(s);10087037;10045100;8567400;4999543;5063031;5122441;8950075;6312989;8766892;5232527;5143410;5021967;5236603;5472501;5300966;5434640;6481320;5442503;4912174;5084000;5290772;5317275;5373482;5282327;6596938;5128849;5790232;8869696;5227285;5622483
9 thread(s);10125188;10116743;6801673;5832461;5872650;5935265;6866035;5954194;5923033;5619571;5900899;6528500;5931478;8495757;5685971;5513855;5998170;5790523;8989974;5920411;5987103;5754993;5912549;6117283;5582002;6631886;5625978;8437802;5755867;5623357
10 thread(s);10024714;9405850;5835373;5700533;5973997;5833916;6142328;5740723;5639084;5609378;5865078;8676902;7018348;8428483;6845649;5738685;5877018;5625978;8123565;5871776;8463139;5601223;6007780;5789358;5798386;6529373;5602389;6121652;5718590;5639666
11 thread(s);9419247;8982402;8171909;5449202;5657722;5407847;5677817;5754993;6494717;5558704;5603844;6482194;5474539;5710726;5636463;5523465;7322683;5690049;5328341;8187344;5681021;5697912;5446289;5514146;5758196;5546181;5731986;5787320;8145699;5695873
12 thread(s);9225579;8763397;5510069;5927401;5753245;5671410;8292478;5600932;5627143;5791979;5611416;5780913;5583167;5371444;5904977;5460559;5715968;5677235;5724414;6511900;5476286;5909344;5624231;5582293;5684224;5344068;5691796;5565985;5540648;5755867
13 thread(s);9029290;9000750;7641288;6533159;5586954;5954777;5646947;5498128;5587245;5520844;8278499;8051340;5513273;5243302;8339076;5712182;5725288;8379848;5399984;5644617;5413380;7679439;5663256;5792271;6589075;5635006;5582294;5358047;5493760;5715386
14 thread(s);9621943;9339450;5849060;5530164;5623940;7947662;5817607;6353762;5747421;6693045;5850516;5731403;8064737;6045931;5599185;5724997;8399651;5789649;6025837;5867990;8727867;5641414;5609961;5847895;5677526;5644325;5682768;5318731;8098228;5680729
15 thread(s);9961808;9686305;6340656;5504535;5322808;5475412;5429690;5512981;6597230;5097396;5537736;5433184;5069438;5482984;5567441;5617532;5801590;5524921;5265144;7866409;5771010;5285530;5562781;5422408;6017682;5285531;5392120;5213596;5313780;5483275
