frametime(nanoseconds)
280153
541864
293327
250879
17538103
291277
252636
376465
252636
248245
17517317
256734
256441
356851
245903
272248
290984
254685
246195
366219
306792
247952
254977
254978
246781
254099
254977
252050
252343
254392
