frametime(nanoseconds)
3482737
3217514
3250009
3540700
3082561
3238884
3430629
3174189
3154575
4427705
4887894
3493861
3329634
3302409
3088123
4456393
3303580
3238299
3129107
3180337
3094564
3371496
3142280
3311777
3139352
3288650
3128228
3163064
4711077
3550360
