frametime(nanoseconds)
2882593
2899775
3086163
3045099
3145573
3074222
2831045
3131303
2853179
2871235
2826095
2853762
2867449
3130139
2950450
2952197
3033159
3043643
3204111
3104801
2978990
3133051
2972000
3109461
2925695
3170910
2859294
3116450
3162756
2993261
