frametime(nanoseconds)
69786483
77220052
68870790
68729104
59627207
68668506
74316648
71143922
71829229
68457148
74212432
66358196
63496655
73094748
70990526
81540905
74809330
77521575
75499614
56881005
81221233
73044689
69701881
73068986
70441053
52100254
72380752
59773869
74464190
75645399
