id;Timestamp;FPS;ComponentType;ComponentID;SensorType;SensorID;Value
0;5897849;0;lpc;nct6791d;Fan;0;820
0;5897849;0;lpc;nct6791d;Voltage;9;1,008
0;5897849;0;lpc;nct6791d;Voltage;1;1,016
0;5897849;0;nvidiagpu;0;Load;3;10,01358
0;5897849;0;lpc;nct6791d;Voltage;5;2,008
0;5897849;0;hdd;0;Load;0;66,73541
0;5897849;0;intelcpu;0;Temperature;1;41
0;5897849;0;lpc;nct6791d;Control;3;68,62745
0;5897849;0;nvidiagpu;0;Clock;0;1556,5
0;5897849;0;intelcpu;0;Power;2;0
0;5897849;0;intelcpu;0;Clock;1;3697,862
0;5897849;0;intelcpu;0;Load;1;2,34375
0;5897849;0;nvidiagpu;0;Load;1;2
0;5897849;0;ram;N/A;Load;0;32,87377
0;5897849;0;lpc;nct6791d;Fan;1;1003
0;5897849;0;nvidiagpu;0;SmallData;2;307,6172
0;5897849;0;lpc;nct6791d;Voltage;3;3,376
0;5897849;0;hdd;0;Temperature;0;30
0;5897849;0;lpc;nct6791d;Control;0;68,62745
0;5897849;0;lpc;nct6791d;Voltage;7;3,456
0;5897849;0;hdd;1;Temperature;0;29
0;5897849;0;nvidiagpu;0;Temperature;0;56
0;5897849;0;intelcpu;0;Power;0;8,975141
0;5897849;0;intelcpu;0;Temperature;3;41
0;5897849;0;lpc;nct6791d;Control;5;100
0;5897849;0;nvidiagpu;0;Clock;2;3113
0;5897849;0;intelcpu;0;Clock;0;99,9422
0;5897849;0;intelcpu;0;Clock;3;3597,919
0;5897849;0;intelcpu;0;Load;3;3,125
0;5897849;0;nvidiagpu;0;Control;0;0
0;5897849;0;ram;N/A;Data;1;5,329571
0;5897849;0;lpc;nct6791d;Fan;3;955
0;5897849;0;lpc;nct6791d;Voltage;14;0,04
0;5897849;0;lpc;nct6791d;Temperature;3;101
0;5897849;0;intelcpu;0;Load;0;2,734375
0;5897849;0;lpc;nct6791d;Voltage;12;0,04
0;5897849;0;lpc;nct6791d;Voltage;13;0,04
0;5897849;0;lpc;nct6791d;Temperature;1;39,5
0;5897849;0;lpc;nct6791d;Voltage;2;3,376
0;5897849;0;lpc;nct6791d;Voltage;11;1
0;5897849;0;nvidiagpu;0;Load;0;7
0;5897849;0;lpc;nct6791d;Voltage;0;0,8800001
0;5897849;0;nvidiagpu;0;SmallData;1;2764,383
0;5897849;0;lpc;nct6791d;Voltage;4;1,008
0;5897849;0;hdd;0;Data;0;-122,4322
0;5897849;0;intelcpu;0;Temperature;0;42
0;5897849;0;lpc;nct6791d;Control;2;68,62745
0;5897849;0;nvidiagpu;0;Fan;0;0
0;5897849;0;intelcpu;0;Power;1;2,3165
0;5897849;0;intelcpu;0;Temperature;4;43
0;5897849;0;intelcpu;0;Load;4;2,34375
0;5897849;0;hdd;1;Load;0;82,90598
0;5897849;0;nvidiagpu;0;SmallData;3;3072
0;5897849;0;lpc;nct6791d;Temperature;5;26
0;5897849;0;lpc;nct6791d;Voltage;8;3,312
0;5897849;0;lpc;nct6791d;Fan;2;844
0;5897849;0;lpc;nct6791d;Voltage;6;0,04
0;5897849;0;intelcpu;0;Clock;4;1599,075
0;5897849;0;intelcpu;0;Temperature;2;42
0;5897849;0;lpc;nct6791d;Control;4;68,62745
0;5897849;0;nvidiagpu;0;Clock;1;4006,8
0;5897849;0;intelcpu;0;Power;3;0,8882012
0;5897849;0;intelcpu;0;Clock;2;3597,919
0;5897849;0;intelcpu;0;Load;2;3,125
0;5897849;0;nvidiagpu;0;Load;2;0
0;5897849;0;ram;N/A;Data;0;2,610054
0;5897849;0;lpc;nct6791d;Temperature;0;39
0;5897849;0;lpc;nct6791d;Control;1;40,78431
0;5897849;0;lpc;nct6791d;Temperature;2;32
0;5897849;0;lpc;nct6791d;Temperature;6;125
1;1001063845;4264;lpc;nct6791d;Fan;0;828
1;1001063845;4264;lpc;nct6791d;Voltage;9;1,008
1;1001063845;4264;lpc;nct6791d;Voltage;1;1,016
1;1001063845;4264;nvidiagpu;0;Load;3;10,33872
1;1001063845;4264;lpc;nct6791d;Voltage;5;2,008
1;1001063845;4264;hdd;0;Load;0;66,73541
1;1001063845;4264;intelcpu;0;Temperature;1;47
1;1001063845;4264;lpc;nct6791d;Control;3;74,11765
1;1001063845;4264;nvidiagpu;0;Clock;0;1556,5
1;1001063845;4264;intelcpu;0;Power;2;0
1;1001063845;4264;intelcpu;0;Clock;1;3497,975
1;1001063845;4264;intelcpu;0;Load;1;50
1;1001063845;4264;nvidiagpu;0;Load;1;2
1;1001063845;4264;ram;N/A;Load;0;33,26559
1;1001063845;4264;lpc;nct6791d;Fan;1;989
1;1001063845;4264;nvidiagpu;0;SmallData;2;317,6055
1;1001063845;4264;lpc;nct6791d;Voltage;3;3,376
1;1001063845;4264;hdd;0;Temperature;0;30
1;1001063845;4264;lpc;nct6791d;Control;0;73,72549
1;1001063845;4264;lpc;nct6791d;Voltage;7;3,456
1;1001063845;4264;hdd;1;Temperature;0;29
1;1001063845;4264;nvidiagpu;0;Temperature;0;57
1;1001063845;4264;intelcpu;0;Power;0;40,50751
1;1001063845;4264;intelcpu;0;Temperature;3;47
1;1001063845;4264;lpc;nct6791d;Control;5;100
1;1001063845;4264;nvidiagpu;0;Clock;2;3113
1;1001063845;4264;intelcpu;0;Clock;0;99,94213
1;1001063845;4264;intelcpu;0;Clock;3;3697,859
1;1001063845;4264;intelcpu;0;Load;3;41,40625
1;1001063845;4264;nvidiagpu;0;Control;0;0
1;1001063845;4264;ram;N/A;Data;1;5,298462
1;1001063845;4264;lpc;nct6791d;Fan;3;929
1;1001063845;4264;lpc;nct6791d;Voltage;14;0,52
1;1001063845;4264;lpc;nct6791d;Temperature;3;57
1;1001063845;4264;intelcpu;0;Load;0;44,53125
1;1001063845;4264;lpc;nct6791d;Voltage;12;0,52
1;1001063845;4264;lpc;nct6791d;Voltage;13;0,52
1;1001063845;4264;lpc;nct6791d;Temperature;1;39,5
1;1001063845;4264;lpc;nct6791d;Voltage;2;3,376
1;1001063845;4264;lpc;nct6791d;Voltage;11;1,008
1;1001063845;4264;nvidiagpu;0;Load;0;28
1;1001063845;4264;lpc;nct6791d;Voltage;0;0,872
1;1001063845;4264;nvidiagpu;0;SmallData;1;2754,395
1;1001063845;4264;lpc;nct6791d;Voltage;4;1
1;1001063845;4264;hdd;0;Data;0;-122,4322
1;1001063845;4264;intelcpu;0;Temperature;0;50
1;1001063845;4264;lpc;nct6791d;Control;2;73,72549
1;1001063845;4264;nvidiagpu;0;Fan;0;0
1;1001063845;4264;intelcpu;0;Power;1;29,70766
1;1001063845;4264;intelcpu;0;Temperature;4;50
1;1001063845;4264;intelcpu;0;Load;4;37,5
1;1001063845;4264;hdd;1;Load;0;82,90598
1;1001063845;4264;nvidiagpu;0;SmallData;3;3072
1;1001063845;4264;lpc;nct6791d;Temperature;5;26
1;1001063845;4264;lpc;nct6791d;Voltage;8;3,312
1;1001063845;4264;lpc;nct6791d;Fan;2;855
1;1001063845;4264;lpc;nct6791d;Voltage;6;0,52
1;1001063845;4264;intelcpu;0;Clock;4;3597,917
1;1001063845;4264;intelcpu;0;Temperature;2;46
1;1001063845;4264;lpc;nct6791d;Control;4;74,11765
1;1001063845;4264;nvidiagpu;0;Clock;1;4006,8
1;1001063845;4264;intelcpu;0;Power;3;1,499401
1;1001063845;4264;intelcpu;0;Clock;2;3497,975
1;1001063845;4264;intelcpu;0;Load;2;49,21875
1;1001063845;4264;nvidiagpu;0;Load;2;0
1;1001063845;4264;ram;N/A;Data;0;2,641163
1;1001063845;4264;lpc;nct6791d;Temperature;0;45,5
1;1001063845;4264;lpc;nct6791d;Control;1;43,13726
1;1001063845;4264;lpc;nct6791d;Temperature;2;32
1;1001063845;4264;lpc;nct6791d;Temperature;6;57
2;2001244729;4355;lpc;nct6791d;Fan;0;862
2;2001244729;4355;lpc;nct6791d;Voltage;9;1,008
2;2001244729;4355;lpc;nct6791d;Voltage;1;1,008
2;2001244729;4355;nvidiagpu;0;Load;3;10,33872
2;2001244729;4355;lpc;nct6791d;Voltage;5;2,008
2;2001244729;4355;hdd;0;Load;0;66,73541
2;2001244729;4355;intelcpu;0;Temperature;1;48
2;2001244729;4355;lpc;nct6791d;Control;3;76,86275
2;2001244729;4355;nvidiagpu;0;Clock;0;1556,5
2;2001244729;4355;intelcpu;0;Power;2;0
2;2001244729;4355;intelcpu;0;Clock;1;3497,974
2;2001244729;4355;intelcpu;0;Load;1;62,5
2;2001244729;4355;nvidiagpu;0;Load;1;2
2;2001244729;4355;ram;N/A;Load;0;33,27274
2;2001244729;4355;lpc;nct6791d;Fan;1;1010
2;2001244729;4355;nvidiagpu;0;SmallData;2;317,6055
2;2001244729;4355;lpc;nct6791d;Voltage;3;3,376
2;2001244729;4355;hdd;0;Temperature;0;30
2;2001244729;4355;lpc;nct6791d;Control;0;76,86275
2;2001244729;4355;lpc;nct6791d;Voltage;7;3,456
2;2001244729;4355;hdd;1;Temperature;0;29
2;2001244729;4355;nvidiagpu;0;Temperature;0;58
2;2001244729;4355;intelcpu;0;Power;0;43,76886
2;2001244729;4355;intelcpu;0;Temperature;3;48
2;2001244729;4355;lpc;nct6791d;Control;5;100
2;2001244729;4355;nvidiagpu;0;Clock;2;3113
2;2001244729;4355;intelcpu;0;Clock;0;99,94213
2;2001244729;4355;intelcpu;0;Clock;3;3497,974
2;2001244729;4355;intelcpu;0;Load;3;50,78125
2;2001244729;4355;nvidiagpu;0;Control;0;0
2;2001244729;4355;ram;N/A;Data;1;5,297894
2;2001244729;4355;lpc;nct6791d;Fan;3;980
2;2001244729;4355;lpc;nct6791d;Voltage;14;0,512
2;2001244729;4355;lpc;nct6791d;Temperature;3;56
2;2001244729;4355;intelcpu;0;Load;0;54,29688
2;2001244729;4355;lpc;nct6791d;Voltage;12;0,52
2;2001244729;4355;lpc;nct6791d;Voltage;13;0,512
2;2001244729;4355;lpc;nct6791d;Temperature;1;39,5
2;2001244729;4355;lpc;nct6791d;Voltage;2;3,376
2;2001244729;4355;lpc;nct6791d;Voltage;11;1,008
2;2001244729;4355;nvidiagpu;0;Load;0;28
2;2001244729;4355;lpc;nct6791d;Voltage;0;0,872
2;2001244729;4355;nvidiagpu;0;SmallData;1;2754,395
2;2001244729;4355;lpc;nct6791d;Voltage;4;1
2;2001244729;4355;hdd;0;Data;0;-122,4322
2;2001244729;4355;intelcpu;0;Temperature;0;51
2;2001244729;4355;lpc;nct6791d;Control;2;76,86275
2;2001244729;4355;nvidiagpu;0;Fan;0;0
2;2001244729;4355;intelcpu;0;Power;1;33,08924
2;2001244729;4355;intelcpu;0;Temperature;4;51
2;2001244729;4355;intelcpu;0;Load;4;50
2;2001244729;4355;hdd;1;Load;0;82,90598
2;2001244729;4355;nvidiagpu;0;SmallData;3;3072
2;2001244729;4355;lpc;nct6791d;Temperature;5;26
2;2001244729;4355;lpc;nct6791d;Voltage;8;3,312
2;2001244729;4355;lpc;nct6791d;Fan;2;885
2;2001244729;4355;lpc;nct6791d;Voltage;6;0,512
2;2001244729;4355;intelcpu;0;Clock;4;3497,974
2;2001244729;4355;intelcpu;0;Temperature;2;46
2;2001244729;4355;lpc;nct6791d;Control;4;76,86275
2;2001244729;4355;nvidiagpu;0;Clock;1;4006,8
2;2001244729;4355;intelcpu;0;Power;3;1,535904
2;2001244729;4355;intelcpu;0;Clock;2;3497,974
2;2001244729;4355;intelcpu;0;Load;2;53,90625
2;2001244729;4355;nvidiagpu;0;Load;2;0
2;2001244729;4355;ram;N/A;Data;0;2,641731
2;2001244729;4355;lpc;nct6791d;Temperature;0;47,5
2;2001244729;4355;lpc;nct6791d;Control;1;45,4902
2;2001244729;4355;lpc;nct6791d;Temperature;2;32
2;2001244729;4355;lpc;nct6791d;Temperature;6;57
3;3001132604;4486;lpc;nct6791d;Fan;0;897
3;3001132604;4486;lpc;nct6791d;Voltage;9;1,008
3;3001132604;4486;lpc;nct6791d;Voltage;1;1,016
3;3001132604;4486;nvidiagpu;0;Load;3;10,33872
3;3001132604;4486;lpc;nct6791d;Voltage;5;2,008
3;3001132604;4486;hdd;0;Load;0;66,73541
3;3001132604;4486;intelcpu;0;Temperature;1;49
3;3001132604;4486;lpc;nct6791d;Control;3;76,86275
3;3001132604;4486;nvidiagpu;0;Clock;0;1252,5
3;3001132604;4486;intelcpu;0;Power;2;0
3;3001132604;4486;intelcpu;0;Clock;1;3697,858
3;3001132604;4486;intelcpu;0;Load;1;53,125
3;3001132604;4486;nvidiagpu;0;Load;1;2
3;3001132604;4486;ram;N/A;Load;0;33,27289
3;3001132604;4486;lpc;nct6791d;Fan;1;982
3;3001132604;4486;nvidiagpu;0;SmallData;2;317,6055
3;3001132604;4486;lpc;nct6791d;Voltage;3;3,376
3;3001132604;4486;hdd;0;Temperature;0;30
3;3001132604;4486;lpc;nct6791d;Control;0;76,86275
