frametime(nanoseconds)
149439503
148377148
131884130
120322917
122398156
120125610
120073501
120598679
121287497
122244467
120275200
122217535
120245047
121416889
120770224
121731878
121900790
120099848
120666595
120758808
123192362
122735393
120733632
122447044
121240659
122192066
122402547
120791595
122645229
120896689
