id;Timestamp;FPS;ComponentType;ComponentID;SensorType;SensorID;Value
0;5841935;0;lpc;nct6791d;Fan;0;792
0;5841935;0;lpc;nct6791d;Voltage;9;1,008
0;5841935;0;lpc;nct6791d;Voltage;1;1,016
0;5841935;0;nvidiagpu;0;Load;3;8,775838
0;5841935;0;lpc;nct6791d;Voltage;5;2,008
0;5841935;0;hdd;0;Load;0;66,82053
0;5841935;0;intelcpu;0;Temperature;1;36
0;5841935;0;lpc;nct6791d;Control;3;65,88235
0;5841935;0;nvidiagpu;0;Clock;0;139
0;5841935;0;intelcpu;0;Power;2;0
0;5841935;0;intelcpu;0;Clock;1;1798,958
0;5841935;0;intelcpu;0;Load;1;7,8125
0;5841935;0;nvidiagpu;0;Load;1;3
0;5841935;0;ram;N/A;Load;0;30,84127
0;5841935;0;lpc;nct6791d;Fan;1;987
0;5841935;0;nvidiagpu;0;SmallData;2;269,5938
0;5841935;0;lpc;nct6791d;Voltage;3;3,376
0;5841935;0;hdd;0;Temperature;0;30
0;5841935;0;lpc;nct6791d;Control;0;65,88235
0;5841935;0;lpc;nct6791d;Voltage;7;3,456
0;5841935;0;hdd;1;Temperature;0;30
0;5841935;0;nvidiagpu;0;Temperature;0;58
0;5841935;0;intelcpu;0;Power;0;6,74841
0;5841935;0;intelcpu;0;Temperature;3;38
0;5841935;0;lpc;nct6791d;Control;5;100
0;5841935;0;nvidiagpu;0;Clock;2;278
0;5841935;0;intelcpu;0;Clock;0;99,94211
0;5841935;0;intelcpu;0;Clock;3;799,5369
0;5841935;0;intelcpu;0;Load;3;2,34375
0;5841935;0;nvidiagpu;0;Control;0;42
0;5841935;0;ram;N/A;Data;1;5,490944
0;5841935;0;lpc;nct6791d;Fan;3;907
0;5841935;0;lpc;nct6791d;Voltage;14;0,04
0;5841935;0;lpc;nct6791d;Temperature;3;70
0;5841935;0;intelcpu;0;Load;0;3,320313
0;5841935;0;lpc;nct6791d;Voltage;12;0,04
0;5841935;0;lpc;nct6791d;Voltage;13;0,04
0;5841935;0;lpc;nct6791d;Temperature;1;36,5
0;5841935;0;lpc;nct6791d;Voltage;2;3,376
0;5841935;0;lpc;nct6791d;Voltage;11;1
0;5841935;0;nvidiagpu;0;Load;0;0
0;5841935;0;lpc;nct6791d;Voltage;0;0,8880001
0;5841935;0;nvidiagpu;0;SmallData;1;2802,406
0;5841935;0;lpc;nct6791d;Voltage;4;1
0;5841935;0;hdd;0;Data;0;-121,7922
0;5841935;0;intelcpu;0;Temperature;0;41
0;5841935;0;lpc;nct6791d;Control;2;65,88235
0;5841935;0;nvidiagpu;0;Fan;0;1300
0;5841935;0;intelcpu;0;Power;1;0,5672394
0;5841935;0;intelcpu;0;Temperature;4;41
0;5841935;0;intelcpu;0;Load;4;1,5625
0;5841935;0;hdd;1;Load;0;82,90598
0;5841935;0;nvidiagpu;0;SmallData;3;3072
0;5841935;0;lpc;nct6791d;Temperature;5;26
0;5841935;0;lpc;nct6791d;Voltage;8;3,312
0;5841935;0;lpc;nct6791d;Fan;2;797
0;5841935;0;lpc;nct6791d;Voltage;6;0,04
0;5841935;0;intelcpu;0;Clock;4;799,5369
0;5841935;0;intelcpu;0;Temperature;2;35
0;5841935;0;lpc;nct6791d;Control;4;65,88235
0;5841935;0;nvidiagpu;0;Clock;1;405
0;5841935;0;intelcpu;0;Power;3;0,8364264
0;5841935;0;intelcpu;0;Clock;2;1798,958
0;5841935;0;intelcpu;0;Load;2;1,5625
0;5841935;0;nvidiagpu;0;Load;2;0
0;5841935;0;ram;N/A;Data;0;2,448681
0;5841935;0;lpc;nct6791d;Temperature;0;36
0;5841935;0;lpc;nct6791d;Control;1;37,64706
0;5841935;0;lpc;nct6791d;Temperature;2;34
0;5841935;0;lpc;nct6791d;Temperature;6;89
1;1004570855;47;lpc;nct6791d;Fan;0;791
1;1004570855;47;lpc;nct6791d;Voltage;9;1,008
1;1004570855;47;lpc;nct6791d;Voltage;1;1,008
1;1004570855;47;nvidiagpu;0;Load;3;10,26217
1;1004570855;47;lpc;nct6791d;Voltage;5;2,008
1;1004570855;47;hdd;0;Load;0;66,82053
1;1004570855;47;intelcpu;0;Temperature;1;37
1;1004570855;47;lpc;nct6791d;Control;3;66,66666
1;1004570855;47;nvidiagpu;0;Clock;0;1721
1;1004570855;47;intelcpu;0;Power;2;0
1;1004570855;47;intelcpu;0;Clock;1;1199,306
1;1004570855;47;intelcpu;0;Load;1;13,31845
1;1004570855;47;nvidiagpu;0;Load;1;1
1;1004570855;47;ram;N/A;Load;0;31,36651
1;1004570855;47;lpc;nct6791d;Fan;1;996
1;1004570855;47;nvidiagpu;0;SmallData;2;315,2539
1;1004570855;47;lpc;nct6791d;Voltage;3;3,376
1;1004570855;47;hdd;0;Temperature;0;30
1;1004570855;47;lpc;nct6791d;Control;0;66,66666
1;1004570855;47;lpc;nct6791d;Voltage;7;3,456
1;1004570855;47;hdd;1;Temperature;0;30
1;1004570855;47;nvidiagpu;0;Temperature;0;59
1;1004570855;47;intelcpu;0;Power;0;12,24666
1;1004570855;47;intelcpu;0;Temperature;3;38
1;1004570855;47;lpc;nct6791d;Control;5;100
1;1004570855;47;nvidiagpu;0;Clock;2;3442
1;1004570855;47;intelcpu;0;Clock;0;99,94218
1;1004570855;47;intelcpu;0;Clock;3;799,5374
1;1004570855;47;intelcpu;0;Load;3;5,46875
1;1004570855;47;nvidiagpu;0;Control;0;42
1;1004570855;47;ram;N/A;Data;1;5,449242
1;1004570855;47;lpc;nct6791d;Fan;3;911
1;1004570855;47;lpc;nct6791d;Voltage;14;8,800001E-02
1;1004570855;47;lpc;nct6791d;Temperature;3;70
1;1004570855;47;intelcpu;0;Load;0;9,579611
1;1004570855;47;lpc;nct6791d;Voltage;12;0,04
1;1004570855;47;lpc;nct6791d;Voltage;13;0,04
1;1004570855;47;lpc;nct6791d;Temperature;1;36,5
1;1004570855;47;lpc;nct6791d;Voltage;2;3,376
1;1004570855;47;lpc;nct6791d;Voltage;11;1
1;1004570855;47;nvidiagpu;0;Load;0;99
1;1004570855;47;lpc;nct6791d;Voltage;0;0,8800001
1;1004570855;47;nvidiagpu;0;SmallData;1;2756,746
1;1004570855;47;lpc;nct6791d;Voltage;4;1
1;1004570855;47;hdd;0;Data;0;-121,7922
1;1004570855;47;intelcpu;0;Temperature;0;42
1;1004570855;47;lpc;nct6791d;Control;2;66,66666
1;1004570855;47;nvidiagpu;0;Fan;0;1297
1;1004570855;47;intelcpu;0;Power;1;4,776046
1;1004570855;47;intelcpu;0;Temperature;4;42
1;1004570855;47;intelcpu;0;Load;4;9,375
1;1004570855;47;hdd;1;Load;0;82,90598
1;1004570855;47;nvidiagpu;0;SmallData;3;3072
1;1004570855;47;lpc;nct6791d;Temperature;5;26
1;1004570855;47;lpc;nct6791d;Voltage;8;3,312
1;1004570855;47;lpc;nct6791d;Fan;2;797
