1 thread(s);70313710;73068987;64381610;66213875;67440166;71463303;82323402;78069878;71220621;72124019;77813144;71541465;70193100;78084222;72130460;71244040;74712726;75132516;83054668;76929945;67015399;74383100;68554045;73146855;78732643;77237323;67552871;71576301;67830097;67298772
2 thread(s);73144807;71441933;71780927;71153584;71137775;71215644;72715941;71030632;71269216;71410610;72193985;69714469;70152117;71270680;71812543;71684615;71260141;72812545;72569863;71310200;73042933;71799370;71669392;70775947;71030925;71623139;72172029;71742285;73377535;71379287
3 thread(s);68811072;70913536;73389537;70281801;72542931;72066349;72678470;71220328;73048787;76932579;71804346;71023314;72126653;71982626;76494347;71597671;71838597;70965937;66501346;72010436;72390413;72508681;70366696;70689296;66984368;70874894;72982335;71211254;70635432;72625484
4 thread(s);75648033;71348256;78104714;72251068;72219745;66619906;71569861;72303469;72045272;71640704;71889826;71478525;71761606;73477653;70514238;71838890;72318107;76323093;71731161;71285024;72921445;71821618;74172912;72513950;72215354;71184321;72215646;72469453;71394802;71445445
5 thread(s);72138071;72783857;73489947;71544392;71802882;81465671;73276833;71894218;70463301;71590938;72945743;79477961;71630165;78008695;72453646;72771855;71822788;80722988;69945149;73028588;81148926;71014531;72083914;70678172;71545856;71372846;80520411;73068694;72261608;71185785
6 thread(s);71010141;71796442;72131338;71586840;69381623;71596500;72969162;71298782;73559328;72881047;71549661;71987894;71896559;72518926;72132509;71919393;73982924;70107621;72294980;70279752;69734083;72264827;72234968;74148907;72464477;72138363;72126947;72092110;74332163;72153294
7 thread(s);71953351;71748726;72337720;72701304;72046150;71369918;73790886;73602068;71388947;74433451;72586549;72499898;75306698;71408268;72038538;72128996;69801414;70139236;69960372;71867871;71735552;72377240;74095043;74557280;74359973;71935201;71907391;71907684;72088598;71940470
8 thread(s);71857333;73057570;71943106;71408853;71982625;72210085;72071619;71819862;72349722;70902705;72917932;71684029;71042341;72714185;71236136;72875778;70786487;74566062;68628693;72253703;71960963;72189007;72710672;68822489;71724135;71158853;72511608;71573666;73099432;72281513
9 thread(s);72765414;73202769;72782979;72403586;73383683;70103522;69396260;72149194;71003700;72134851;72118164;86388108;73790299;69385136;72137193;73891296;74689893;71128407;70755455;72060787;71341522;72160904;73749609;74096507;72448083;69819564;72503704;76607052;73777712;73628121
10 thread(s);71647729;76681701;73658859;72479406;69996672;70938419;72403002;72711550;71459498;72429934;69872842;72868166;73544105;70906218;74571918;72281514;72481455;72110846;70431684;69645090;73202769;72361724;71443982;72956574;73728238;70791463;72507217;70158557;72509559;70746088
11 thread(s);70927002;71424954;72555519;69861132;72176419;72949841;72794981;73876366;73550838;70863184;78093590;72989068;72855871;71842695;73676716;71669978;71897730;72664711;71890120;71675247;69889528;73386610;73962724;71229696;70793219;72095916;72758389;70867576;72076303;71933738
12 thread(s);72071326;74144516;72174370;72626069;76507520;71892461;70816638;70946908;71535903;71926127;74612608;69892748;71658268;76664136;72615824;70510724;73169397;72118457;71671441;78875501;70692809;72441936;73062839;71115820;72267755;75468583;70886604;72316935;70314002;71975014
13 thread(s);71399486;71288829;73472384;72705110;73873731;72833330;72059323;72476772;77136620;77376960;72592697;71012189;73978532;72529758;71473256;70867868;71188127;71254871;71966525;72229113;73203061;70617575;72017461;72511315;70830690;71913831;70958618;71222084;70534729;70971206
14 thread(s);70056390;73353824;72026537;70760432;71664709;71959791;72316643;72175834;72181103;71614357;70517750;72002825;71632800;72743166;72833623;72218574;72800835;75827190;71369333;73703356;72407100;72380460;72554055;72127825;73014830;71990529;71756337;71537367;72141876;72078644
15 thread(s);72322205;72419980;72605871;71380750;71850013;72954525;72203645;74371098;71960084;71156218;73568402;71832157;71636606;71546442;71485259;72609676;73728239;72294102;71467987;72661783;71981161;71131920;71165585;71052588;72003996;71340644;72792932;71360551;72404172;73163835
