frametime(nanoseconds)
7159855
7064129
6665123
6801833
6719280
6668929
6806809
6703179
6747091
6687371
6482453
6745334
6729233
6385556
6869749
6402535
6427710
6639655
6828179
6658097
7049785
6649900
6808859
6774901
6596036
6935030
6793636
6746505
6705229
6801248
