frametime(nanoseconds)
1994342
2053461
1888043
1855716
2035114
1859503
1937261
1876976
1918622
2018514
1974247
1850766
2081129
1973082
1960851
2012981
1976285
2038900
1872317
2084041
1867075
2087826
1983275
2086662
2004535
1999001
2070353
1888625
2104427
1916584
