1 thread(s);73378120;73481751;74359973;74237022;74300840;73792349;73750780;73756928;73515416;73985266;73704819;74272737;73691354;73741998;73844457;73702770;73734386;73919106;73902420;73921740;74102068;73863778;73847677;73819574;73945160;73629000;73746096;73778591;74011612;74521567
2 thread(s);73817524;73434912;74121682;73209795;73390708;73588601;73168518;73466821;73311961;73213015;73343870;74134270;73463308;73567524;73321036;73443988;73298495;73371680;73683450;73389831;73646272;73415006;73363777;73937548;73749024;73851775;73925839;78849739;74352655;74432573
3 thread(s);73967115;74043228;73925253;74152127;73943403;73880464;73825136;74157397;74215067;73814598;74527714;74558452;73749608;74094165;73870218;73979118;74309915;73853239;74274493;74155641;74463604;74209212;74114072;74644225;74296742;74819869;74355582;74280641;75132809;75192236
4 thread(s);74448089;74672621;74709506;74744635;74653300;74579822;74328065;74714775;74417058;74218579;75225900;74989659;75146860;74809331;74294985;74250196;74761907;74367292;74319575;75217704;74283568;74282690;74379880;74052303;74207162;74353533;78303778;74561672;74263369;74264247
5 thread(s);74720630;74510149;74830993;75054648;74141297;74316355;74441355;74255172;74370512;74633686;74282982;74234973;74626953;74245512;74345922;74420571;74283276;74437550;74411496;74427011;74323966;74519518;74348556;74319282;74181109;74394517;74306988;74365535;74393639;74914132
6 thread(s);74742586;74241121;74955115;74620806;74344458;74400957;74446039;74370804;74416765;74477948;74455114;74576309;74258100;74135442;74330992;74380465;74275957;74324259;74458627;74818991;74942235;74254587;74360852;74300254;74255465;78782409;74561672;74310208;74847680;74297034
7 thread(s);74476192;74607339;75423501;75012493;74514833;74675841;74646859;74579822;74358802;74657983;75119929;75207166;74518639;74548792;74436086;74442819;74572796;74549084;74411203;74748148;74672913;74571625;74340653;74477948;74535911;74320453;74604119;74385735;74758394;75166475
8 thread(s);74161496;74354119;74790595;75166181;74499025;74230875;74265126;74487609;74275957;74320454;74499026;74841825;74572503;74321039;74372854;74435207;74398030;74346215;74458042;74471801;74921451;74648615;74519224;74334212;74706872;79349740;74392175;74388369;74476192;74927598
9 thread(s);74366414;74461261;75003711;75098558;74379295;74364364;74153884;74567819;74485267;74364365;74525665;74809330;74217409;74220336;74599435;74449845;74295278;74444282;74437842;74265418;74950724;74595044;74158568;74241999;74278006;74519224;74351777;74395980;74473264;74824846
10 thread(s);74464189;74439013;74797914;74876661;74593581;74275079;74425255;74328065;74430524;74601484;74571040;74330113;74871684;74512492;74300547;74364072;75172330;74414716;74428475;75225315;74958628;74702480;74339189;78709516;74421449;74434330;74476777;74494634;75058161;74891298
11 thread(s);74548499;74637199;75086263;75115245;74390126;74256051;74486438;74539424;74330114;74280348;74512784;74826895;74352070;74462725;74333627;74426133;74561672;74393346;74405641;74631052;75006930;75190772;74503123;74342701;74792059;74450137;74526250;74431988;74498439;75131053
12 thread(s);74765127;74511027;74821626;75030642;74325430;74273322;74822797;74410324;74494927;74549670;74337725;75055525;75045865;74351776;74392761;74434622;74446332;74425547;74362609;74637784;75074553;74544108;78326904;74442819;74335676;74357632;74595337;74549670;74510149;74864366
13 thread(s);74378708;74558158;75010151;75104120;74611730;74236144;74403299;74439013;74350606;74435208;74548791;74829237;74432281;74368170;74170570;74528006;74556988;74431109;74395395;74389540;75082165;75292938;74383393;74582749;74337140;74309914;74374903;74271858;74927891;74767469
14 thread(s);74396274;74591532;75145690;74439013;74649787;74565185;74644225;74709506;74453943;74535618;74923499;74928476;74523616;74262783;74422913;74333920;74378708;74411789;74338896;74510442;75064015;78271284;74368170;74448967;74279177;74417058;74420278;74468287;74330407;74470922
15 thread(s);74430817;74433452;75105292;74934624;74295570;74540887;74516005;74453650;74442234;74414716;74438428;74507808;74815770;74499025;74313427;74576017;74282397;74506929;74359973;74545571;74894225;74390125;74314598;74456871;74428182;74380173;74652422;74480290;74599435;75271861
