frametime(nanoseconds)
37130058
37705237
37233154
37718925
37085209
37833961
36836498
36444794
37880266
35848064
37441674
36210354
37519433
36907267
36944253
36743304
36975706
37892498
35946500
36165505
36373443
37603889
36253165
36751751
37055795
37711352
36602641
36625648
39007035
39824808
