frametime(nanoseconds)
3026751
3214595
2784449
3058496
3436803
2951032
3008113
3060534
3281578
3253620
3082668
3315943
3052962
3133051
3230904
3114995
3090532
3009569
3102181
3015976
3090822
2960060
3325262
3171493
3018015
3395157
3263522
3325554
3350308
3496797
