frametime(nanoseconds)
11392595
9511442
9123561
9708456
8925375
8887904
9175668
9208163
8995047
8673911
8839309
9113900
8740656
9807988
9095750
8958747
9000316
8987729
8775199
8711674
8991242
8794812
8663079
8663079
8848384
8814134
9149614
8871803
9145224
9151956
