frametime(nanoseconds)
13743719
13412008
13903313
11150317
7754868
7998628
7570811
7713223
11381553
9222667
11841697
8146281
7696622
7803795
7637794
7834374
7794475
8208022
7749626
7628474
7807581
7740598
7830297
7736521
7849518
7714679
8974539
11699868
8067067
8065902
