frametime(nanoseconds)
27838952
26907017
27384342
27467925
28110670
26853431
27244552
26671121
26569190
26890708
26866535
27047099
26405228
27421328
26970213
26303297
27296391
26010611
27511027
26974874
27260861
28377436
26036239
26973417
26628601
27435016
26357466
27195625
26976329
26377269
