frametime(nanoseconds)
8991534
8870925
9120633
8838723
8849262
8871804
8892880
8870632
8872389
9000317
8641416
8915129
8957576
8862729
8875023
9032518
8757342
8802131
8920398
8870925
8894638
8859508
8856580
8935914
8965481
8900785
8917178
8874438
8892588
8855117
