frametime(nanoseconds)
9416626
9458271
6428025
5719463
8819896
5904394
5659178
5649568
5766059
5756158
5615785
5685389
5874397
6776918
8715927
5544434
5734607
5866825
5769555
5978949
5720919
5536570
5436970
5595399
5669662
6851182
8630305
8827759
5710726
5541521
