1 thread(s);169521982;169411897;169616049;169773895;169503925;169649831;169787874;169694680;169588381;169271814;169362388;169204832;169421798;169338506;169496353;169436651;169545862;169517322;169459949;169434613;169512370;169726133;169209200;169307344;169371124;169397917;169365299;169398791;169240944;169502178
2 thread(s);169492276;168914185;167987491;168775850;168853900;168769152;169006795;168100779;168929328;168800896;168125534;168825651;168868170;168871956;168111264;168731875;169788166;168972431;168835843;168026515;168927581;169090670;168808176;169021648;169139305;169003592;168139513;168776142;169224635;169088631
3 thread(s);168459284;168998641;169097368;169220558;169315791;168888265;168938939;168239405;168980294;169141344;169128821;168969518;169154741;169116007;169097659;169207744;169062712;169127656;169089796;169159691;169093290;168980294;169026017;169166098;169067371;169122414;169057469;169011747;169049897;168959325
4 thread(s);169971931;168787500;168873121;168962238;168758377;169141926;168929911;169009417;169023104;169004174;168807886;168879528;169259000;168873995;168948841;168973886;168891760;168770317;168839630;168937774;168830311;169403742;169255797;168805556;169070867;168903991;168815457;168954083;168824777;168905739
5 thread(s);168473845;168198633;169270941;169187067;169208327;169015533;168978255;169063294;169007670;169044364;168956996;169098241;168910399;169138723;169465774;169361223;169396752;169129113;169070867;169003300;169043491;169035336;169106396;169153576;168177373;168937192;169137849;168944764;168901079;169323071
6 thread(s);168797401;169033589;168908651;168897876;168880693;169010291;168949424;169066498;168993981;168878072;169351029;168876033;168926125;168854482;168883022;168990195;168918844;168913020;168931367;168928164;168833805;169330061;169286085;168941560;168949424;168913602;168936900;168881567;168938356;169054557
7 thread(s);168968353;169454998;167985162;167965066;169038248;168913602;168966605;168996312;169072614;169106687;169068537;169075234;169058052;167995937;169020775;168961655;169113676;169054558;169047277;169031841;168928746;169013785;168857103;169131442;169029511;168935444;168864093;169278804;169228422;168966897
8 thread(s);171003467;168907486;169170175;169348991;169135228;168853609;169066498;169001262;169066789;169079894;168930785;169009416;168901370;168914185;168958160;168943890;169162604;169336177;169508003;169128530;169116007;169034171;169051936;169124452;169051353;168998932;168919718;170375576;168943889;169042035
9 thread(s);168712944;169033880;169277057;168827107;169268029;168966024;169044656;169014367;169030967;169050189;169080185;168890304;168943017;169055140;168949132;168977381;168964276;168918261;168986992;169176291;169032715;168925543;169075234;169002718;169068828;169073488;168996020;169121249;168986118;168932532
10 thread(s);168270858;169306180;169239780;169300937;168951171;168043407;168950006;169054266;169043200;169065624;169143383;169035336;168908943;168037000;169214443;169255214;169456164;169300064;169019318;167887891;168998350;169098533;169063876;168955248;169131151;169065041;168989322;168091752;167988365;168054183
11 thread(s);169571782;168986409;168929911;169014950;168956995;169070575;168959616;169104940;169088340;169493731;169068828;169283756;168947967;168877780;169024851;169143964;169054557;169169593;169015824;169102319;169053684;169083097;169084554;168873704;168919136;169097660;168137766;169212695;169105523;169008543
12 thread(s);168284546;169009125;168968062;169059217;168942434;168832640;169134354;168982041;169067372;169119210;169059217;168869335;168897002;169319286;169275601;169180951;169097077;169097950;168989613;169041743;168912729;169174835;169058052;168903701;169126491;169120958;169143965;168924378;169088340;169195513
13 thread(s);168425209;169164351;168988157;169106105;168980003;169011747;170083763;169299191;169175126;169118919;168467146;169098824;168103401;168332016;168952918;168126991;169465773;169118628;169428205;169353650;168285711;168396087;169110182;169674003;169581974;168191643;169412479;169128529;169042617;170484787
14 thread(s);168251345;169043491;168973886;169264825;169197843;169247934;169375784;169016115;169054266;169165807;169143382;169039122;169035045;169057470;169067081;169140179;168932532;169107269;169229295;168932824;169072323;168851570;168917680;168894090;169030094;168999806;169408693;169358602;169399373;169313461
15 thread(s);168382399;169164933;169041161;169090669;169029512;169100862;168993107;169021648;169407820;168098741;169147168;169085719;169226383;169133189;169125035;169268903;169101154;169230168;168178538;169022813;169172797;169046403;168986409;169063585;169490529;168111846;169152411;168986410;168936901;167956038
