frametime(nanoseconds)
9400608
9722709
8975412
9036279
9451865
8445374
8180647
8350433
8320437
8140457
8622442
8494010
8402563
8542063
8405767
8484399
8695541
8544392
8415377
8415378
8241805
8708355
8318398
8485855
8227825
8327717
8458479
8496048
8264811
8619239
