1 thread(s);170049399;169388890;169209201;169344331;169414809;169329479;169146003;169475967;169241527;169447135;169304141;169365590;169217064;169300647;169403160;169443640;169722930;169263660;169574985;169446844;169282881;169375784;169371415;169259001;169304141;169337342;169461696;169435486;169438107;169466065
2 thread(s);169252011;168921465;168907195;168856812;169297443;169300064;168935736;168903118;168989322;168914476;168962237;168352985;169020484;168806139;168804973;168812254;169358601;169290745;168798275;168816331;168938648;168797984;168728379;169069992;169025434;169060091;168913310;168827398;168912437;168959616
3 thread(s);168532674;169149499;169233372;169148915;169260457;169065333;169076399;169117172;168869044;169144547;169186776;169080476;168942142;169035919;169008543;169037957;169192018;169166681;168941269;169136975;169343166;169045820;169065042;169049315;169133189;168866423;169132607;168962528;169090670;169123870
4 thread(s);168643923;168845454;168824777;169012038;169270359;168883023;169059508;168047775;169092418;169037957;168691394;168786044;168235910;168936609;168952918;169191144;169074943;167872455;168916223;168833806;167845662;169744190;169446261;169123579;167893715;169060091;168874286;168983206;168866423;169076399
5 thread(s);168577523;169217063;169342002;169056887;168923795;168928454;169082515;168944181;168979420;169123579;168961655;168973013;168897293;168905156;168945928;169095912;168909816;168950588;169339089;169116298;169175418;168972140;168943890;169058052;169017863;169120084;169026599;169001262;169045821;168962820
6 thread(s);168433655;168887391;168959908;168879528;168937483;168960490;169083971;169082515;168922921;168203293;169073487;167903908;168976798;169350447;169375202;169060674;169083389;168998933;169003592;168901952;168997185;167962154;168855356;169399956;169323363;168830602;168857103;168923212;169037083;168970974
7 thread(s);169333265;168944472;168998641;168925252;169249681;169326566;169237741;168891760;169074070;169030677;169152119;169003592;168898749;168997476;169041743;169077273;169050771;169015533;168880984;168946511;169063003;169057760;168945346;168994855;169024852;169142508;169061547;168909816;169087758;168982914
8 thread(s);168936609;169203375;169268029;168795653;168847493;168897293;169080477;169082224;169059508;168948258;167988947;168927873;168834097;169225800;169362387;169028638;169024852;169035045;168886518;169009125;169015824;169118337;168935444;168980294;168956122;168840212;168924377;169080768;169277348;169043199
9 thread(s);168718187;169214734;169270941;169049606;169014950;169045237;169054557;169167263;169164642;169056887;168074860;169068827;168961654;169066789;169189688;169005922;169036501;169120084;169044947;169332390;169006796;168970975;168915058;169057761;169118919;169226383;169035628;169118919;168986700;169098242
10 thread(s);168317454;169026017;169107270;169067080;168938939;168973013;169106978;168985535;168966606;169118919;168951171;169384521;169326275;169242109;169037374;169115133;168113885;169161438;169066789;169009417;169001262;168984079;168977090;168879528;168914476;168993108;168999224;168840795;168997767;168297069
11 thread(s);169240362;169071449;169226383;169181534;169228130;169152993;168959908;167853525;169081932;169180369;169237158;169056887;168959907;169069410;168897293;168069035;169034171;169404616;169241527;169316081;169205706;168042242;167981376;169169010;169191144;169231334;169106688;168934862;169129404;168920883
12 thread(s);169270359;169228130;169356854;169286667;169286667;167910024;169011746;168954083;169093000;169111056;169066207;167901870;169008834;169030677;169020774;169035627;169025434;169100862;169055722;169067954;169114260;168853026;168914476;169387141;169426458;169527806;169477132;169351320;168970101;169210948
13 thread(s);168594123;168983206;169052228;169069410;168903409;168926998;168957578;169245312;169521981;169160565;168189604;169086010;168396087;169094456;169089213;167932157;169345788;169131734;168981167;168972139;169086302;168992817;169089505;169069993;169023978;169111056;169051936;169007670;168970975;169107853
14 thread(s);168927290;169014950;169005922;169062129;169373745;169236868;169112221;169152411;169229003;169101154;169259583;169058926;169037957;169003592;169000680;169081350;169111347;169193765;169143674;169113969;170283256;169062420;169003300;169094164;169176000;169188523;168418220;168099032;169148916;169099990
15 thread(s);168590628;169028929;168980294;169043491;168906904;169362096;169474511;169529553;169398500;169298316;169160565;169054266;169064750;168892633;168997185;168958452;169192892;169152119;169057178;169034754;167959241;169006796;168883605;169053975;169055723;169084554;169421215;169345205;169150081;169222888
