frametime(nanoseconds)
2927115
2964879
2925652
2966928
2955804
2966928
2964293
2958146
2952292
2944094
2953169
2959317
3148135
2983029
2995909
2987420
2949364
2932092
2968977
2934434
2939118
2956390
2933263
3139938
3048310
2981272
2964879
3033380
3092221
2951706
