frametime(nanoseconds)
6613893
5816174
5750893
6105695
6117698
5912486
6314126
6199372
5812662
6176246
6063834
6054172
6126187
5972791
6466938
6357745
6139945
6226012
6829351
5681514
5714594
6023143
6274899
5887311
5577006
6240649
6227768
6115941
5538656
6203178
