1 thread(s);289563137;280901089;287753727;294698976;312516418;275459459;290138317;328469989;288279397;255852118;257290502;297463330;296337435;309737503;266606654;291413029;266779354;292544166;320964705;290910076;262376249;272755972;292559601;286056148;296343260;281224062;296188326;266232423;259978845;284649217
2 thread(s);298802696;290103661;311479057;292593093;300865185;301273781;293943526;294543168;282350248;324027569;319314014;298805026;304241705;297095215;296169104;279895181;283073080;313093927;326968408;297354992;308132244;288418605;302582277;301975354;282974354;294823914;287410367;298874921;305809977;299325162
3 thread(s);341366520;284793084;283021533;278383406;319979183;313808605;315545791;269203842;298057148;293575411;277825701;276921433;284845796;294588600;320693279;293195648;342170898;313106740;284795122;316008555;280736253;269292958;161927290;295024280;304784557;167325816;317642355;288341137;288664694;284807646
4 thread(s);274150672;315152049;304514878;320333027;322764797;312989958;292774820;327589310;312960252;302402296;290722524;297348586;294814595;297547495;338619932;333326538;305156749;273331151;282910866;303225604;285890438;306131495;315803238;330785557;270981800;288560433;300982260;316031563;304617974;273569668
5 thread(s);292041795;323805069;270555148;293396887;295505682;332736507;311527110;315321835;325005228;331089310;317572169;326769207;297568172;306412823;311798245;261870965;300028191;279755099;304142686;263865599;334135866;306929173;298902879;288412489;304141230;301649177;329834983;288564511;326979184;283657871
6 thread(s);285310600;276823579;287780811;300711417;308764504;304375088;326736589;318759803;300307772;279089639;314753063;333042880;303213372;318280730;303462082;313031894;329717327;274900297;327891024;322684708;289638566;303051739;329295043;313412824;317394227;292033932;333619807;312033851;309460252;271146053
7 thread(s);304643601;276206755;268290253;296548576;290241994;292895972;304554486;314075663;274802444;275625460;296632451;278287883;302890980;324688952;302694983;306806565;270195188;317729724;315052739;306935289;292575620;291217323;257888397;322885948;299048494;295014960;296615268;310354619;323199894;274535096
8 thread(s);292581443;330701392;339338687;297351788;302326868;289711956;281472772;317233177;291328865;313961501;305580488;298322749;323446274;304166859;322898471;306095965;305072874;340325374;309233675;307379124;257810639;293283016;294497445;301542295;316012341;317663323;301507930;297126960;288595964;285571541
9 thread(s);292268954;317520038;282555565;303881453;317653130;304406832;274300655;296160367;285174595;298708920;300901881;267924178;275655456;323574124;307679090;333712126;276211414;320995284;289916399;301611316;323542671;287918854;309102331;303165901;301653254;293673265;286002853;295529272;295547620;282323455
10 thread(s);296887569;288837976;322058564;297613604;300136528;303869221;295032726;313980140;308943902;265589970;286753935;286890813;302116309;339319466;341388362;297855325;283476434;315450268;289106489;305080738;319403421;317197647;286127790;311186954;300618805;296863688;268056396;305620095;278554067;301376003
11 thread(s);290979971;291705133;267087475;303522075;299196729;290352079;282506639;307685789;273742659;323873217;309459378;288633533;317564888;297222191;316091847;271403210;302032435;307126919;289673805;303484215;301804402;290367514;297327325;291813179;312839100;311992786;276720484;301457547;289892810;263925884
12 thread(s);278110815;285085479;308723440;303621676;342776947;301590057;305706008;332316261;288912530;289063096;285927715;308488127;304735922;312998986;310811849;291722898;306197313;303441696;314213415;306415153;284723771;316566260;295519953;321599586;294942736;302599751;300155167;295477725;293535804;254466738
13 thread(s);289501979;305695233;311745533;291943068;300850625;285430004;294945939;277832982;300130121;307279232;325962209;294671892;295502188;319589518;315005851;298602038;302126211;324904171;269470317;292813263;312109278;296256473;315105160;301136029;310118432;307958963;307877126;283852121;281100581;284643101
14 thread(s);297825911;300202929;306621926;295546164;291727850;326106076;299925096;303826120;308902839;330801284;297705342;298946855;297229763;300431836;301339017;296392769;290158120;280246695;294658204;314606866;305248486;293816258;290293251;331584110;306108779;319650093;289223563;303171143;327353414;318903671
15 thread(s);304419646;288944565;292364187;318898429;308109237;268475185;306724439;290871342;304802031;292037717;313553196;298606116;282520035;313222651;301296497;275672639;283719902;282298991;273301446;308812848;287071375;290323248;293696854;301567049;288108154;287555399;311151133;301349210;304873090;315872842
