id;Timestamp;FPS;ComponentType;ComponentID;SensorType;SensorID;Value
0;14315986;0;atigpu;0;Clock;1;150
0;14315986;0;amdcpu;0;Clock;2;1406.449
0;14315986;0;ram;N/A;Load;0;35.87418
0;14315986;0;amdcpu;0;Clock;3;1406.449
0;14315986;0;amdcpu;0;Load;2;0
0;14315986;0;ram;N/A;Data;0;2.857277
0;14315986;0;lpc;it8728f;Voltage;7;3.264
0;14315986;0;lpc;it8728f;Voltage;8;3.264
0;14315986;0;hdd;0;Temperature;0;33
0;14315986;0;amdcpu;0;Load;7;0
0;14315986;0;lpc;it8728f;Control;0;0
0;14315986;0;amdcpu;0;Load;8;3.125
0;14315986;0;amdcpu;0;Clock;8;1406.449
0;14315986;0;amdcpu;0;Clock;4;1406.449
0;14315986;0;amdcpu;0;Load;3;0
0;14315986;0;amdcpu;0;Clock;5;1406.449
0;14315986;0;amdcpu;0;Load;4;0
0;14315986;0;hdd;0;Load;0;36.18179
0;14315986;0;atigpu;0;Temperature;0;49
0;14315986;0;amdcpu;0;Load;0;0.5859375
0;14315986;0;lpc;it8728f;Control;2;0
0;14315986;0;amdcpu;0;Clock;1;1406.449
0;14315986;0;amdcpu;0;Clock;0;200.9213
0;14315986;0;atigpu;0;Voltage;0;0.95
0;14315986;0;lpc;it8728f;Temperature;2;17
0;14315986;0;lpc;it8728f;Control;1;0
0;14315986;0;lpc;it8728f;Voltage;5;1.212
0;14315986;0;ram;N/A;Data;1;5.107441
0;14315986;0;lpc;it8728f;Voltage;1;1.464
0;14315986;0;lpc;it8728f;Voltage;3;2.004
0;14315986;0;lpc;it8728f;Voltage;2;2.016
0;14315986;0;atigpu;0;Control;0;36
0;14315986;0;atigpu;0;Clock;0;300
0;14315986;0;atigpu;0;Load;0;0
0;14315986;0;amdcpu;0;Load;1;1.5625
0;14315986;0;lpc;it8728f;Temperature;0;34
0;14315986;0;lpc;it8728f;Temperature;1;38
0;14315986;0;lpc;it8728f;Fan;0;3325.123
0;14315986;0;lpc;it8728f;Fan;2;969.8276
0;14315986;0;amdcpu;0;Clock;6;1406.449
0;14315986;0;amdcpu;0;Temperature;0;17.875
0;14315986;0;lpc;it8728f;Voltage;6;2.232
0;14315986;0;amdcpu;0;Load;5;0
0;14315986;0;amdcpu;0;Clock;7;1406.449
0;14315986;0;amdcpu;0;Load;6;0
0;14315986;0;lpc;it8728f;Voltage;0;0.924
0;14315986;0;atigpu;0;Fan;0;1624
0;14315986;0;lpc;it8728f;Voltage;4;1.992
1;1001899096;974;atigpu;0;Clock;1;1250
1;1001899096;974;amdcpu;0;Clock;2;3717.044
1;1001899096;974;ram;N/A;Load;0;36.2991
1;1001899096;974;amdcpu;0;Clock;3;3717.044
1;1001899096;974;amdcpu;0;Load;2;9.375
1;1001899096;974;ram;N/A;Data;0;2.891121
1;1001899096;974;lpc;it8728f;Voltage;7;3.264
1;1001899096;974;lpc;it8728f;Voltage;8;3.264
1;1001899096;974;hdd;0;Temperature;0;33
1;1001899096;974;amdcpu;0;Load;7;3.0303
1;1001899096;974;lpc;it8728f;Control;0;0
1;1001899096;974;amdcpu;0;Load;8;3.0303
1;1001899096;974;amdcpu;0;Clock;8;3717.044
1;1001899096;974;amdcpu;0;Clock;4;3717.044
1;1001899096;974;amdcpu;0;Load;3;15.15151
1;1001899096;974;amdcpu;0;Clock;5;1406.449
1;1001899096;974;amdcpu;0;Load;4;6.060606
1;1001899096;974;hdd;0;Load;0;36.18179
1;1001899096;974;atigpu;0;Temperature;0;52
1;1001899096;974;amdcpu;0;Load;0;6.906688
1;1001899096;974;lpc;it8728f;Control;2;0
1;1001899096;974;amdcpu;0;Clock;1;3717.044
1;1001899096;974;amdcpu;0;Clock;0;200.9213
1;1001899096;974;atigpu;0;Voltage;0;1.169
