frametime(nanoseconds)
175668496
196236173
178406794
169902379
176575114
176629564
178903867
178544089
177195139
165284686
187660038
163787316
177679332
162225252
170381304
174739629
169607297
168900035
178401817
182060784
163413487
186759859
178277695
175291152
183420272
178207730
174216501
170107884
179104980
178747836
