frametime(nanoseconds)
185409154
183176420
184369631
183527123
184921740
183382801
185089481
184484386
184823087
193547348
192542662
184523905
183866117
184933449
183901539
184396563
183100600
183145682
183952476
183647147
184681400
183106747
184440181
183649488
183976187
183267755
186230292
183003703
184658273
183357041
