frametime(nanoseconds)
3102763
2898320
3109170
2909386
2901814
3070728
2864246
2916667
3084706
3033159
2945790
2925404
3158679
3093444
3149068
2908513
2949867
3189258
2954526
3221002
3134798
3195956
2960934
2990348
3034032
2978699
3192462
3204694
3155476
2953362
