frametime(nanoseconds)
9857839
9602722
9644368
6491805
5787319
5752663
5953612
5715094
5720628
5666751
5884299
5736937
8952405
6439092
5763147
5783242
6150484
5708105
5862457
5739267
5719755
5648403
5724705
5612291
5826635
6071851
8860959
6453653
6043893
5539774
