frametime(nanoseconds)
264745404
277179754
291672515
284634655
285581152
307275446
308637819
305085688
298933750
274111356
312071419
290090555
277089181
298376044
291005308
272768204
264279436
311424597
292759094
304294417
263849581
315272617
302758762
273898758
274781475
276334896
291208295
268919601
307993618
304441780
