id;Timestamp;FPS;ComponentType;ComponentID;SensorType;SensorID;Value
0;6182978;0;lpc;nct6791d;Fan;0;922
0;6182978;0;lpc;nct6791d;Voltage;9;1,008
0;6182978;0;lpc;nct6791d;Voltage;1;1,016
0;6182978;0;nvidiagpu;0;Load;3;10,45049
0;6182978;0;lpc;nct6791d;Voltage;5;2,008
0;6182978;0;hdd;0;Load;0;66,95233
0;6182978;0;intelcpu;0;Temperature;1;49
0;6182978;0;lpc;nct6791d;Control;3;76,86275
0;6182978;0;nvidiagpu;0;Clock;0;139
0;6182978;0;intelcpu;0;Power;2;0
0;6182978;0;intelcpu;0;Clock;1;799,5374
0;6182978;0;intelcpu;0;Load;1;1,5625
0;6182978;0;nvidiagpu;0;Load;1;3
0;6182978;0;ram;N/A;Load;0;28,81981
0;6182978;0;lpc;nct6791d;Fan;1;1001
0;6182978;0;nvidiagpu;0;SmallData;2;321,0391
0;6182978;0;lpc;nct6791d;Voltage;3;3,376
0;6182978;0;hdd;0;Temperature;0;31
0;6182978;0;lpc;nct6791d;Control;0;76,86275
0;6182978;0;lpc;nct6791d;Voltage;7;3,456
0;6182978;0;hdd;1;Temperature;0;30
0;6182978;0;nvidiagpu;0;Temperature;0;57
0;6182978;0;intelcpu;0;Power;0;6,456371
0;6182978;0;intelcpu;0;Temperature;3;51
0;6182978;0;lpc;nct6791d;Control;5;100
0;6182978;0;nvidiagpu;0;Clock;2;278
0;6182978;0;intelcpu;0;Clock;0;99,94218
0;6182978;0;intelcpu;0;Clock;3;799,5374
0;6182978;0;intelcpu;0;Load;3;0
0;6182978;0;nvidiagpu;0;Control;0;23
0;6182978;0;ram;N/A;Data;1;5,65144
0;6182978;0;lpc;nct6791d;Fan;3;1002
0;6182978;0;lpc;nct6791d;Voltage;14;0,04
0;6182978;0;lpc;nct6791d;Temperature;3;114
0;6182978;0;intelcpu;0;Load;0;0,78125
0;6182978;0;lpc;nct6791d;Voltage;12;8,000001E-02
0;6182978;0;lpc;nct6791d;Voltage;13;0,04
0;6182978;0;lpc;nct6791d;Temperature;1;48,5
0;6182978;0;lpc;nct6791d;Voltage;2;3,376
0;6182978;0;lpc;nct6791d;Voltage;11;1
0;6182978;0;nvidiagpu;0;Load;0;0
0;6182978;0;lpc;nct6791d;Voltage;0;0,8880001
0;6182978;0;nvidiagpu;0;SmallData;1;2750,961
0;6182978;0;lpc;nct6791d;Voltage;4;1
0;6182978;0;hdd;0;Data;0;-115,4687
0;6182978;0;intelcpu;0;Temperature;0;53
0;6182978;0;lpc;nct6791d;Control;2;76,86275
0;6182978;0;nvidiagpu;0;Fan;0;785
0;6182978;0;intelcpu;0;Power;1;0,269953
0;6182978;0;intelcpu;0;Temperature;4;53
0;6182978;0;intelcpu;0;Load;4;1,5625
0;6182978;0;hdd;1;Load;0;82,90601
0;6182978;0;nvidiagpu;0;SmallData;3;3072
0;6182978;0;lpc;nct6791d;Temperature;5;26
0;6182978;0;lpc;nct6791d;Voltage;8;3,312
0;6182978;0;lpc;nct6791d;Fan;2;913
0;6182978;0;lpc;nct6791d;Voltage;6;0,04
0;6182978;0;intelcpu;0;Clock;4;799,5374
0;6182978;0;intelcpu;0;Temperature;2;49
0;6182978;0;lpc;nct6791d;Control;4;76,86275
0;6182978;0;nvidiagpu;0;Clock;1;405
0;6182978;0;intelcpu;0;Power;3;0,8011391
0;6182978;0;intelcpu;0;Clock;2;799,5374
0;6182978;0;intelcpu;0;Load;2;0
0;6182978;0;nvidiagpu;0;Load;2;0
0;6182978;0;ram;N/A;Data;0;2,288185
0;6182978;0;lpc;nct6791d;Temperature;0;47
0;6182978;0;lpc;nct6791d;Control;1;49,80392
0;6182978;0;lpc;nct6791d;Temperature;2;33
0;6182978;0;lpc;nct6791d;Temperature;6;65
1;1006776363;171;lpc;nct6791d;Fan;0;926
1;1006776363;171;lpc;nct6791d;Voltage;9;1,008
1;1006776363;171;lpc;nct6791d;Voltage;1;1,008
1;1006776363;171;nvidiagpu;0;Load;3;11,04253
1;1006776363;171;lpc;nct6791d;Voltage;5;2,008
1;1006776363;171;hdd;0;Load;0;66,95233
1;1006776363;171;intelcpu;0;Temperature;1;58
1;1006776363;171;lpc;nct6791d;Control;3;81,17648
1;1006776363;171;nvidiagpu;0;Clock;0;1556,5
1;1006776363;171;intelcpu;0;Power;2;0
1;1006776363;171;intelcpu;0;Clock;1;3797,801
1;1006776363;171;intelcpu;0;Load;1;17,05528
1;1006776363;171;nvidiagpu;0;Load;1;1
1;1006776363;171;ram;N/A;Load;0;30,54262
1;1006776363;171;lpc;nct6791d;Fan;1;1155
1;1006776363;171;nvidiagpu;0;SmallData;2;339,2266
1;1006776363;171;lpc;nct6791d;Voltage;3;3,376
1;1006776363;171;hdd;0;Temperature;0;31
1;1006776363;171;lpc;nct6791d;Control;0;80,78432
1;1006776363;171;lpc;nct6791d;Voltage;7;3,456
1;1006776363;171;hdd;1;Temperature;0;30
1;1006776363;171;nvidiagpu;0;Temperature;0;57
1;1006776363;171;intelcpu;0;Power;0;26,08196
1;1006776363;171;intelcpu;0;Temperature;3;54
1;1006776363;171;lpc;nct6791d;Control;5;100
1;1006776363;171;nvidiagpu;0;Clock;2;3113
1;1006776363;171;intelcpu;0;Clock;0;99,94214
1;1006776363;171;intelcpu;0;Clock;3;3797,801
1;1006776363;171;intelcpu;0;Load;3;17,96875
1;1006776363;171;nvidiagpu;0;Control;0;21
1;1006776363;171;ram;N/A;Data;1;5,514656
1;1006776363;171;lpc;nct6791d;Fan;3;1017
1;1006776363;171;lpc;nct6791d;Voltage;14;0,184
1;1006776363;171;lpc;nct6791d;Temperature;3;55
1;1006776363;171;intelcpu;0;Load;0;21,34197
1;1006776363;171;lpc;nct6791d;Voltage;12;0,56
1;1006776363;171;lpc;nct6791d;Voltage;13;0,04
1;1006776363;171;lpc;nct6791d;Temperature;1;48
1;1006776363;171;lpc;nct6791d;Voltage;2;3,376
1;1006776363;171;lpc;nct6791d;Voltage;11;1
1;1006776363;171;nvidiagpu;0;Load;0;31
1;1006776363;171;lpc;nct6791d;Voltage;0;0,8800001
1;1006776363;171;nvidiagpu;0;SmallData;1;2732,773
1;1006776363;171;lpc;nct6791d;Voltage;4;1
1;1006776363;171;hdd;0;Data;0;-115,4687
1;1006776363;171;intelcpu;0;Temperature;0;56
1;1006776363;171;lpc;nct6791d;Control;2;81,17648
1;1006776363;171;nvidiagpu;0;Fan;0;748
1;1006776363;171;intelcpu;0;Power;1;16,47409
1;1006776363;171;intelcpu;0;Temperature;4;58
1;1006776363;171;intelcpu;0;Load;4;18,88641
1;1006776363;171;hdd;1;Load;0;82,90601
1;1006776363;171;nvidiagpu;0;SmallData;3;3072
1;1006776363;171;lpc;nct6791d;Temperature;5;26
1;1006776363;171;lpc;nct6791d;Voltage;8;3,312
1;1006776363;171;lpc;nct6791d;Fan;2;924
1;1006776363;171;lpc;nct6791d;Voltage;6;0,064
1;1006776363;171;intelcpu;0;Clock;4;3897,743
1;1006776363;171;intelcpu;0;Temperature;2;53
1;1006776363;171;lpc;nct6791d;Control;4;81,17648
1;1006776363;171;nvidiagpu;0;Clock;1;4006,8
1;1006776363;171;intelcpu;0;Power;3;1,485316
1;1006776363;171;intelcpu;0;Clock;2;3697,859
1;1006776363;171;intelcpu;0;Load;2;31,45743
1;1006776363;171;nvidiagpu;0;Load;2;0
1;1006776363;171;ram;N/A;Data;0;2,424969
1;1006776363;171;lpc;nct6791d;Temperature;0;52,5
1;1006776363;171;lpc;nct6791d;Control;1;50,58824
1;1006776363;171;lpc;nct6791d;Temperature;2;33
1;1006776363;171;lpc;nct6791d;Temperature;6;66
2;2006635551;174;lpc;nct6791d;Fan;0;946
2;2006635551;174;lpc;nct6791d;Voltage;9;1,008
2;2006635551;174;lpc;nct6791d;Voltage;1;1,008
2;2006635551;174;nvidiagpu;0;Load;3;11,04253
2;2006635551;174;lpc;nct6791d;Voltage;5;2,008
2;2006635551;174;hdd;0;Load;0;66,95233
2;2006635551;174;intelcpu;0;Temperature;1;58
2;2006635551;174;lpc;nct6791d;Control;3;82,7451
2;2006635551;174;nvidiagpu;0;Clock;0;1556,5
2;2006635551;174;intelcpu;0;Power;2;0
2;2006635551;174;intelcpu;0;Clock;1;3797,802
2;2006635551;174;intelcpu;0;Load;1;20,96153
2;2006635551;174;nvidiagpu;0;Load;1;1
2;2006635551;174;ram;N/A;Load;0;30,5625
2;2006635551;174;lpc;nct6791d;Fan;1;1146
2;2006635551;174;nvidiagpu;0;SmallData;2;339,2266
2;2006635551;174;lpc;nct6791d;Voltage;3;3,376
2;2006635551;174;hdd;0;Temperature;0;31
2;2006635551;174;lpc;nct6791d;Control;0;82,7451
2;2006635551;174;lpc;nct6791d;Voltage;7;3,456
2;2006635551;174;hdd;1;Temperature;0;30
2;2006635551;174;nvidiagpu;0;Temperature;0;57
2;2006635551;174;intelcpu;0;Power;0;31,51841
2;2006635551;174;intelcpu;0;Temperature;3;56
2;2006635551;174;lpc;nct6791d;Control;5;100
2;2006635551;174;nvidiagpu;0;Clock;2;3113
2;2006635551;174;intelcpu;0;Clock;0;99,94215
2;2006635551;174;intelcpu;0;Clock;3;3897,744
2;2006635551;174;intelcpu;0;Load;3;19,41106
2;2006635551;174;nvidiagpu;0;Control;0;20
2;2006635551;174;ram;N/A;Data;1;5,513077
2;2006635551;174;lpc;nct6791d;Fan;3;1049
2;2006635551;174;lpc;nct6791d;Voltage;14;0,072
2;2006635551;174;lpc;nct6791d;Temperature;3;55
2;2006635551;174;intelcpu;0;Load;0;24,09555
2;2006635551;174;lpc;nct6791d;Voltage;12;0,56
2;2006635551;174;lpc;nct6791d;Voltage;13;0,136
2;2006635551;174;lpc;nct6791d;Temperature;1;48
2;2006635551;174;lpc;nct6791d;Voltage;2;3,376
2;2006635551;174;lpc;nct6791d;Voltage;11;1
2;2006635551;174;nvidiagpu;0;Load;0;34
2;2006635551;174;lpc;nct6791d;Voltage;0;0,8800001
2;2006635551;174;nvidiagpu;0;SmallData;1;2732,773
2;2006635551;174;lpc;nct6791d;Voltage;4;1
2;2006635551;174;hdd;0;Data;0;-115,4687
2;2006635551;174;intelcpu;0;Temperature;0;57
2;2006635551;174;lpc;nct6791d;Control;2;82,7451
2;2006635551;174;nvidiagpu;0;Fan;0;709
2;2006635551;174;intelcpu;0;Power;1;20,94767
2;2006635551;174;intelcpu;0;Temperature;4;59
2;2006635551;174;intelcpu;0;Load;4;17,86058
2;2006635551;174;hdd;1;Load;0;82,90601
2;2006635551;174;nvidiagpu;0;SmallData;3;3072
2;2006635551;174;lpc;nct6791d;Temperature;5;26
2;2006635551;174;lpc;nct6791d;Voltage;8;3,312
2;2006635551;174;lpc;nct6791d;Fan;2;947
2;2006635551;174;lpc;nct6791d;Voltage;6;0,208
2;2006635551;174;intelcpu;0;Clock;4;3797,802
2;2006635551;174;intelcpu;0;Temperature;2;54
2;2006635551;174;lpc;nct6791d;Control;4;82,7451
2;2006635551;174;nvidiagpu;0;Clock;1;4006,8
2;2006635551;174;intelcpu;0;Power;3;2,317978
2;2006635551;174;intelcpu;0;Clock;2;3697,859
2;2006635551;174;intelcpu;0;Load;2;38,14904
2;2006635551;174;nvidiagpu;0;Load;2;0
2;2006635551;174;ram;N/A;Data;0;2,426548
2;2006635551;174;lpc;nct6791d;Temperature;0;53,5
2;2006635551;174;lpc;nct6791d;Control;1;54,11765
2;2006635551;174;lpc;nct6791d;Temperature;2;33
2;2006635551;174;lpc;nct6791d;Temperature;6;111
3;3001812062;171;lpc;nct6791d;Fan;0;974
3;3001812062;171;lpc;nct6791d;Voltage;9;1,008
3;3001812062;171;lpc;nct6791d;Voltage;1;1,008
3;3001812062;171;nvidiagpu;0;Load;3;11,04253
3;3001812062;171;lpc;nct6791d;Voltage;5;2,008
3;3001812062;171;hdd;0;Load;0;66,95233
3;3001812062;171;intelcpu;0;Temperature;1;57
3;3001812062;171;lpc;nct6791d;Control;3;82,7451
3;3001812062;171;nvidiagpu;0;Clock;0;1556,5
3;3001812062;171;intelcpu;0;Power;2;0
3;3001812062;171;intelcpu;0;Clock;1;3797,8
3;3001812062;171;intelcpu;0;Load;1;14,0625
3;3001812062;171;nvidiagpu;0;Load;1;1
3;3001812062;171;ram;N/A;Load;0;30,58744
3;3001812062;171;lpc;nct6791d;Fan;1;1097
3;3001812062;171;nvidiagpu;0;SmallData;2;339,2266
3;3001812062;171;lpc;nct6791d;Voltage;3;3,376
3;3001812062;171;hdd;0;Temperature;0;31
