1 thread(s);5205151;4964595;4898777;5107298;5110210;4889750;5123898;4927900;4941005;5192919;5014978;5195832;4980613;5102638;5160593;4952363;5226702;4869945;5314362;5096231;5164379;5176902;5133218;5170203;4979448;4916542;4938093;4955275;5082834;5250000
2 thread(s);3638043;3308371;3391372;3508737;3455733;3766767;3456899;3323223;3343028;3416709;3526502;3425446;5458813;3661924;3358171;3557373;3454277;3483691;3802006;3673573;3334873;3302546;3612997;3541063;3331669;3533492;4315153;3446122;3489225;3551257
3 thread(s);3180813;3629306;3580962;3547179;3511941;3629889;3463597;3245466;3594068;3885298;3781037;3760360;3624938;3712016;3676777;3701823;3887919;5833916;3682601;3940922;3795307;3686096;3825304;3841030;5213597;3883258;4178566;3813947;3832585;4944501
4 thread(s);3351182;3442628;3159844;3477576;3329049;3305168;3460976;3184016;3621735;3337202;3501166;3508737;3343318;3375936;3556499;3486604;3351764;3403021;3416709;3512523;3376810;3480779;3482235;3511940;3428357;3633383;3359628;3368656;3427484;3511650
5 thread(s);4665211;3032867;3050633;3178192;3244883;3197412;3289442;3314196;3196247;3143243;3328757;3431270;3444958;3046265;3244009;3382926;3292936;3071310;3284781;3224788;3155767;3372150;3404768;3372150;3451947;3204693;3333126;3118198;3416708;3463015
6 thread(s);3115869;3120527;3103637;2956274;2889000;2962390;3104511;2930355;2898902;3114412;2912590;2931811;2926277;2870653;3055292;3139749;2945790;2933849;3189550;3153146;2970836;3210810;3150816;3029664;2999376;3158388;3282742;3191588;3112956;3034907
7 thread(s);2882593;2899775;3086163;3045099;3145573;3074222;2831045;3131303;2853179;2871235;2826095;2853762;2867449;3130139;2950450;2952197;3033159;3043643;3204111;3104801;2978990;3133051;2972000;3109461;2925695;3170910;2859294;3116450;3162756;2993261
8 thread(s);4240598;2962099;3002289;3021510;2746880;2836579;3103054;2818523;3098103;3108587;2905891;2754161;3102762;2930063;3158387;3136837;3105675;2901814;3117033;2863080;3078008;2861916;2857256;3015394;3131886;2929190;3052380;3046264;2886961;2908804
9 thread(s);3136837;2983650;3013647;3058787;3125770;2972001;3188384;3203237;3122275;2899484;3175862;3085289;3092570;3068980;3253912;3134799;3010443;3057622;2954236;3131012;3000249;3236146;3276627;2962098;3057331;3077426;3051506;3181394;3118781;3028790
10 thread(s);3184599;3121693;2966758;2901232;3264686;3221293;2909095;3102763;3175570;3163921;3223915;3022966;3309245;2923073;3277210;3102763;3179648;3194208;3200907;3052089;3250708;3202945;3585039;2967049;3043061;3141787;2967633;3084415;3131594;3279831
11 thread(s);3060534;3148486;2913754;3166251;3232943;3223915;3193336;3257406;2929190;2951032;3213139;2995299;2900649;3373898;3053253;3288858;3165959;2983067;3038692;3167124;2921035;2944625;3253329;3016850;3233817;2967632;3193917;3001123;3128100;3163629
12 thread(s);2895990;2930937;3055292;2998794;2966758;2926278;3201490;2974622;3130721;2913172;3097520;3047720;3136546;2948120;3267599;3382926;3222750;3204402;3073931;2943460;3226244;2984815;3028499;3215469;3202655;3239641;3239058;3126352;3292062;2933849
13 thread(s);3102763;2898320;3109170;2909386;2901814;3070728;2864246;2916667;3084706;3033159;2945790;2925404;3158679;3093444;3149068;2908513;2949867;3189258;2954526;3221002;3134798;3195956;2960934;2990348;3034032;2978699;3192462;3204694;3155476;2953362
14 thread(s);3158970;3070727;3203819;2918705;2845024;2923074;2856092;3075969;3157222;2868323;3149360;2953944;3176444;3252746;2971419;3091405;3052088;3349144;3018889;3029955;3319729;3096938;2996755;3060825;3084706;3301381;3015976;3363414;3225370;3130430
15 thread(s);2825803;2838035;2806291;3156058;3006948;4358546;3008987;3182559;2946955;3070145;3247213;3269346;2975495;3165959;3248087;3064320;3347978;3006948;3136837;3276044;3025296;3181977;3106549;3048594;3052672;3324971;3207314;3057331;3297013;3101889
