frametime(nanoseconds)
50465764
50423535
50431398
50401111
50433728
50467511
50500712
50473045
50300054
50453241
50435185
50264815
50341117
50454114
50454115
50452950
50447708
50448290
50431107
50465764
50305005
50316946
50405188
50453824
50454114
50448581
50330051
50563035
50439262
50316654
