frametime(nanoseconds)
3145282
3092278
3149942
3215178
3026752
3138293
2977243
3174988
3037527
3020344
3193917
3170619
3004036
2923365
3101889
3283034
3230321
3200616
3366326
2953653
3002871
3238767
3379140
2945207
3295848
2944043
3308371
3177317
3185180
3007531
