frametime(nanoseconds)
1081628
918539
1030080
1113372
920286
1058620
1153270
890290
956399
1071143
991929
1231029
1025712
1282576
986978
972126
962515
1062406
1177442
1052796
1092694
1166667
1012024
1162881
878349
1044933
1083666
1036487
1176860
934847
