id;Timestamp;FPS;ComponentType;ComponentID;SensorType;SensorID;Value
0;15065611;0;atigpu;0;Clock;1;150
0;15065611;0;amdcpu;0;Clock;2;4018.427
0;15065611;0;ram;N/A;Load;0;37.57636
0;15065611;0;amdcpu;0;Clock;3;4018.427
0;15065611;0;amdcpu;0;Load;2;12.5
0;15065611;0;ram;N/A;Data;0;2.992851
0;15065611;0;lpc;it8728f;Voltage;7;3.264
0;15065611;0;lpc;it8728f;Voltage;8;3.264
0;15065611;0;hdd;0;Temperature;0;33
0;15065611;0;amdcpu;0;Load;7;0
0;15065611;0;lpc;it8728f;Control;0;0
0;15065611;0;amdcpu;0;Load;8;3.125
0;15065611;0;amdcpu;0;Clock;8;3717.044
0;15065611;0;amdcpu;0;Clock;4;4018.427
0;15065611;0;amdcpu;0;Load;3;22.58065
0;15065611;0;amdcpu;0;Clock;5;1406.449
0;15065611;0;amdcpu;0;Load;4;0
0;15065611;0;hdd;0;Load;0;36.18177
0;15065611;0;atigpu;0;Temperature;0;56
0;15065611;0;amdcpu;0;Load;0;8.877266
0;15065611;0;lpc;it8728f;Control;2;0
0;15065611;0;amdcpu;0;Clock;1;3717.044
0;15065611;0;amdcpu;0;Clock;0;200.9213
0;15065611;0;atigpu;0;Voltage;0;0.95
0;15065611;0;lpc;it8728f;Temperature;2;29
0;15065611;0;lpc;it8728f;Control;1;0
0;15065611;0;lpc;it8728f;Voltage;5;1.212
0;15065611;0;ram;N/A;Data;1;4.971867
0;15065611;0;lpc;it8728f;Voltage;1;1.476
0;15065611;0;lpc;it8728f;Voltage;3;2.004
0;15065611;0;lpc;it8728f;Voltage;2;2.016
0;15065611;0;atigpu;0;Control;0;39
0;15065611;0;atigpu;0;Clock;0;300
0;15065611;0;atigpu;0;Load;0;13
0;15065611;0;amdcpu;0;Load;1;26.5625
0;15065611;0;lpc;it8728f;Temperature;0;34
0;15065611;0;lpc;it8728f;Temperature;1;38
0;15065611;0;lpc;it8728f;Fan;0;3648.649
0;15065611;0;lpc;it8728f;Fan;2;971.223
0;15065611;0;amdcpu;0;Clock;6;1406.449
0;15065611;0;amdcpu;0;Temperature;0;29.375
0;15065611;0;lpc;it8728f;Voltage;6;2.232
0;15065611;0;amdcpu;0;Load;5;6.25
0;15065611;0;amdcpu;0;Clock;7;1406.449
0;15065611;0;amdcpu;0;Load;6;0
0;15065611;0;lpc;it8728f;Voltage;0;0.924
0;15065611;0;atigpu;0;Fan;0;1755
0;15065611;0;lpc;it8728f;Voltage;4;1.992
1;1524350018;4;atigpu;0;Clock;1;1250
1;1524350018;4;amdcpu;0;Clock;2;1406.449
1;1524350018;4;ram;N/A;Load;0;37.86747
1;1524350018;4;amdcpu;0;Clock;3;1406.449
1;1524350018;4;amdcpu;0;Load;2;9.375
1;1524350018;4;ram;N/A;Data;0;3.016037
1;1524350018;4;lpc;it8728f;Voltage;7;3.264
1;1524350018;4;lpc;it8728f;Voltage;8;3.264
1;1524350018;4;hdd;0;Temperature;0;33
1;1524350018;4;amdcpu;0;Load;7;0
1;1524350018;4;lpc;it8728f;Control;0;0
1;1524350018;4;amdcpu;0;Load;8;3.125
1;1524350018;4;amdcpu;0;Clock;8;1406.449
1;1524350018;4;amdcpu;0;Clock;4;1406.449
1;1524350018;4;amdcpu;0;Load;3;9.375
1;1524350018;4;amdcpu;0;Clock;5;1406.449
1;1524350018;4;amdcpu;0;Load;4;29.6875
1;1524350018;4;hdd;0;Load;0;36.18177
1;1524350018;4;atigpu;0;Temperature;0;59
1;1524350018;4;amdcpu;0;Load;0;7.617188
1;1524350018;4;lpc;it8728f;Control;2;0
1;1524350018;4;amdcpu;0;Clock;1;1406.449
1;1524350018;4;amdcpu;0;Clock;0;200.9213
1;1524350018;4;atigpu;0;Voltage;0;1.169
1;1524350018;4;lpc;it8728f;Temperature;2;29
1;1524350018;4;lpc;it8728f;Control;1;0
1;1524350018;4;lpc;it8728f;Voltage;5;1.236
1;1524350018;4;ram;N/A;Data;1;4.948681
1;1524350018;4;lpc;it8728f;Voltage;1;1.464
1;1524350018;4;lpc;it8728f;Voltage;3;1.992
1;1524350018;4;lpc;it8728f;Voltage;2;2.004
1;1524350018;4;atigpu;0;Control;0;40
1;1524350018;4;atigpu;0;Clock;0;940
1;1524350018;4;atigpu;0;Load;0;64
1;1524350018;4;amdcpu;0;Load;1;9.375
1;1524350018;4;lpc;it8728f;Temperature;0;34
1;1524350018;4;lpc;it8728f;Temperature;1;40
1;1524350018;4;lpc;it8728f;Fan;0;4066.265
1;1524350018;4;lpc;it8728f;Fan;2;962.9102
1;1524350018;4;amdcpu;0;Clock;6;1406.449
1;1524350018;4;amdcpu;0;Temperature;0;28.75
1;1524350018;4;lpc;it8728f;Voltage;6;2.232
1;1524350018;4;amdcpu;0;Load;5;0
1;1524350018;4;amdcpu;0;Clock;7;1406.449
