frametime(nanoseconds)
427525
427525
430437
432477
430147
435971
442669
428981
500041
431894
466259
430438
431894
434515
434515
434515
431603
426069
432767
433641
442087
431312
475870
432476
472375
440631
431894
435680
430437
437719
